species	SRTP_A_F1_210317_ZHMW	SRTP_A_F1_210317_ZMB	SRTP_A_F1_210330_ZHMW	SRTP_A_F1_210330_ZMB	SRTP_A_F1_210415_ZHMW	SRTP_A_F1_210415_ZMB	SRTP_A_F1_210705_ZHMW	SRTP_A_F1_210705_ZMB	SRTP_A_F1_210903_ZHMW	SRTP_A_F1_210903_ZMB	SRTP_A_F1_211203_ZHMW	SRTP_A_F1_211203_ZMB	SRTP_A_F2_210316_ZHMW	SRTP_A_F2_210316_ZMB	SRTP_A_F2_210401_ZHMW	SRTP_A_F2_210401_ZMB	SRTP_A_F2_210413_ZHMW	SRTP_A_F2_210413_ZMB	SRTP_A_F2_210705_ZHMW	SRTP_A_F2_210705_ZMB	SRTP_A_F3_210317_ZHMW	SRTP_A_F3_210317_ZMB	SRTP_A_F3_210401_ZHMW	SRTP_A_F3_210401_ZMB	SRTP_A_F3_210413_ZHMW	SRTP_A_F3_210413_ZMB	SRTP_A_F3_210704_ZHMW	SRTP_A_F3_210704_ZMB	SRTP_A_F3_210803_ZHMW	SRTP_A_F3_210803_ZMB	SRTP_A_F3_211003_ZHMW	SRTP_A_F3_211003_ZMB	SRTP_A_F3_211203_ZHMW	SRTP_A_F3_211203_ZMB	SRTP_A_F4_210317_ZHMW	SRTP_A_F4_210317_ZMB	SRTP_A_F4_210330_ZHMW	SRTP_A_F4_210330_ZMB	SRTP_A_F4_210413_ZHMW	SRTP_A_F4_210413_ZMB	SRTP_A_F4_210704_ZHMW	SRTP_A_F4_210704_ZMB	SRTP_A_F4_211203_ZHMW	SRTP_A_F4_211203_ZMB	SRTP_A_M1_210317_ZHMW	SRTP_A_M1_210317_ZMB	SRTP_A_M1_210412_ZHMW	SRTP_A_M1_210412_ZMB	SRTP_A_M1_210415_ZHMW	SRTP_A_M1_210415_ZMB	SRTP_A_M1_210705_ZHMW	SRTP_A_M1_210705_ZMB	SRTP_A_M1_210903_ZHMW	SRTP_A_M1_210903_ZMB	SRTP_A_M2_210317_ZHMW	SRTP_A_M2_210317_ZMB	SRTP_A_M2_210330_ZHMW	SRTP_A_M2_210330_ZMB	SRTP_A_M2_210415_ZHMW	SRTP_A_M2_210415_ZMB	SRTP_A_M2_210704_ZHMW	SRTP_A_M2_210704_ZMB	SRTP_A_M2_210803_ZHMW	SRTP_A_M2_210803_ZMB	SRTP_A_M2_211203_ZHMW	SRTP_A_M2_211203_ZMB	SRTP_A_M3_210414_ZHMW	SRTP_A_M3_210414_ZMB	SRTP_A_M3_210903_ZHMW	SRTP_A_M3_210903_ZMB	SRTP_A_M3_211203_ZHMW	SRTP_A_M3_211203_ZMB	SRTP_A_M4_210317_ZHMW	SRTP_A_M4_210317_ZMB	SRTP_A_M4_210401_ZHMW	SRTP_A_M4_210401_ZMB	SRTP_A_M4_210704_ZHMW	SRTP_A_M4_210704_ZMB	SRTP_A_M4_210803_ZHMW	SRTP_A_M4_210803_ZMB
Blautia sp. SC05B48	63.8295139829118	829.06172710348	347.90918839882	345.702216104108	65.391862282169	320.868178071602	43.5576973778273	684.727664256154	300.624463485355	898.685395852074	181.925573971667	441.288933051996	27.6784657920141	285.111793135621	43.4101314053972	208.143197520427	108.842059079266	544.544100526358	20.4801777100754	495.577431027074	25.0425811212892	79.5706267972047	71.3967000453751	441.980052383854	0	382.077529490225	754.598467482293	753.607304555036	312.938371724034	211.493410234977	794.981366603665	262.028056436396	545.627414846531	148.576643955722	95.0118248731451	541.81382180454	180.858895323896	777.093117253909	55.9161123230053	324.791522571666	80.3285514034923	597.129217335312	372.718289514976	571.576354265154	146.382469461156	525.596331526151	654.879051006252	520.100993056009	57.0871310995414	511.321297133115	77.7652816632418	1628.09701995015	263.876555500956	498.31189481071	79.7956746145252	750.446247318859	502.284413290563	542.807635644981	334.175509271795	1263.30133980726	49.2346972642514	1427.01294400279	163.796601769189	712.096404564267	128.139386253567	628.2732547035	275.983653397525	510.634464826337	161.608381802338	1131.39149065436	239.621366833923	486.137905315762	211.324187398036	508.97728201682	0	483.909668001433	19.7803474055042	989.339805868599	58.649736255679	334.31374604182
Blautia sp. YL58	0	28.3780140427908	23.5990974994077	29.0103309902055	13.0649914234362	0	0	0	24.3225708919575	65.6946988081449	22.6084369529611	15.3841723399101	0	17.5974232278998	0	11.4320386214573	0	26.656263105262	0	0	0	0	10.2969361595231	11.2805761001956	0	13.1382465720628	57.5574892141723	15.3242451879095	0	0	44.9389058512904	0	0	0	0	0	12.7155899501504	13.2068823851186	17.1806648182568	15.0837140798666	0	20.8566386400333	24.1225595007678	0	0	23.9473194010647	72.6661878013837	32.3663120370801	17.8071883015988	79.2737930747627	16.9903813757279	128.895591876106	20.7464245598863	16.4962314533163	0	43.9596619122741	16.5961365095827	0	14.2628196600986	45.6378015467274	0	52.645802795629	0	23.564029220721	19.1966311960567	70.7378251484829	39.8494102231383	36.3991346578102	29.6794961004832	47.365253958858	31.3489764751055	21.957512435523	0	15.2157856928897	0	20.9463438761451	0	27.1043250361479	12.777115913974	10.7319139913215
Blautia wexlerae	0	0	0	0	0	0	0	15.509372687615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6727102241328	0	0	0	0	0	0	0	0	0	0	0	0	0	13.9406015079734	0	0	0	0	0	0	0	0	0	28.2502103796102	0	0	0	0	0	0	0	11.4659076085695	0	11.363470491915	0	0	0	0	0	0	0	18.1646526259676	0	0	0	0	0	0	0	10.9966451076276	0	0
Bulleidia extructa	0	0	0	0	0	0	0	0	0	0	0	0	20.838475830756	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2248276406248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.4557269206105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.312991425944	0	0	0	14.7244532494559	0	0	0	12.028041473269	0	0	0	0	0	0	0	0	0
Butyricicoccus faecihominis	0	0	12.5181799220177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.2140145288144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.5064885415488	0	0	22.0549134107179	22.0283310779633	0	0	0	0	0	0	0	0	0	0	14.0231825116425	0	0	14.9697456720045	0	41.4726088273538	0	0	0	13.3719257051188	0	0	0	0	0	0	0	0	0
Butyricicoccus pullicaecorum	45.0883438632034	47.0825091739209	122.377652447418	35.0881931121293	198.279233979085	187.35959917672	308.689737726072	217.237040933078	646.78820188878	202.326666258978	75.4876900297359	78.5275076349466	16.0439696821949	26.0521270445178	105.4763762897	39.1421122698418	282.653146117433	141.823901340599	19.0530178680298	53.0657844911011	0	0	272.250901020211	88.3531688206207	41.1555562523517	88.1083255773488	349.069921825426	195.219934023962	48.0534645994646	0	890.960043319948	66.1495336376265	80.1047403799033	42.0621290833847	0	17.0874494316912	129.696359644693	0	388.340073697944	77.1253972556333	161.691455445651	208.235079203377	284.153409450719	53.1270319591658	45.1362658886675	290.725223304294	597.988423227052	75.2284801251198	274.477509160956	230.574143670083	312.372075563737	578.741336753293	627.130273212299	250.627693294374	65.1717155180853	111.329190105315	153.496719565064	11.1351847197788	88.2748311667512	276.545788569483	206.60007911648	476.267570869977	177.255185693638	292.445559304625	797.381656751643	295.383100437293	943.819232471543	104.276482238122	64.3486299108617	30.0883999659623	413.922244548616	75.2111470499714	15.1113786124761	0	167.75402923649	105.317712938403	61.3304250744294	161.232215455726	144.358788619968	172.081891683306
Caecibacterium sporoformans	0	11.703190898691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6741821238874	0	0	0	0	13.1441134863591	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter upsaliensis	199.391993364831	0	125.19448209919	0	1482.07731673746	169.324985352223	0	0	0	0	132.867621376179	59.3044675419402	0	22.0441074992074	0	0	0	0	0	0	0	0	48.1120103271933	0	63.2390254609306	33.0406220914522	0	0	0	0	0	0	0	0	0	0	14.040372181044	0	381.335752665141	22.0358277862982	0	184.205270595235	0	0	0	0	0	0	122.367782329752	85.2121817274089	0	0	145.172989437658	22.0553596554701	53.1630431567427	26.0770916091584	0	0	12.0374769772843	0	39.1136071887035	21.0300566544081	0	44.0842408487318	29.0652015306502	36.0967159870083	11.0361837464893	0	84.4575767580059	0	118.970587507959	0	0	0	11.0496834767764	0	19.102919285478	14.020192648324	0	22.0396190599802
Candidatus Arthromitus sp. SFB-rat-Yit	0	0	0	0	0	0	0	0	0	0	443.898644143143	967.969529536641	10.0274810513718	0	0	0	30.0695115775906	14.0372979693328	0	0	104.195412725152	10.0100239519694	74.1726825877563	76.3050094359905	0	75.0923229351187	0	0	0	0	0	0	481.562194922535	144.213014000176	18.0962302343288	0	0	0	0	0	0	0	186.411337881591	54.1283794404275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.1467848276967	55.0799458565026	0	0	0	0	0	0	25.0822357874758	0	127.691812479366	60.1767996564883	25.0326938263478	0	0	0	0	0	0	0	0	0
Carnobacterium maltaromaticum	0	0	0	0	0	0	0	0	0	0	0	0	63.1731306236426	16.0320781812417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Catenibacterium mitsuokai	365.71898280484	1238.20319806748	1618.51363113986	250.559211626039	0	0	0	0	753.415456734541	940.850985923664	111.408659214892	278.429448869265	65.1786366625533	45.0902198847423	162.385756034203	110.398313413937	18.0417069465543	22.0586110998871	10.0279041410683	81.1005385603664	0	0	71.1656819404916	212.850815795132	15.0569108240311	0	2460.2346637427	1102.41270409466	0	0	0	0	0	0	466.474944422645	155.487796088983	218.628652533399	151.517004457925	0	21.0341992505573	412.765150168829	260.195936205782	516.138721225506	190.451705438541	123.043115262704	122.315773085531	715.788763710939	275.837759725043	158.471774053603	258.644033949076	135.159337167131	778.82522401045	563.67173526033	535.342378340992	1026.14702742053	828.449336342286	81.2629698224207	189.298140236243	0	8722.93988322217	93.2709094499852	1100.57293645679	1240.43181637629	517.98957335209	156.350739268325	283.760295120093	310.069899917527	147.390797009653	47.256025090789	115.338865836791	557.739523279127	344.965470290112	106.321033438408	34.1392248802338	0	0	0	0	10.0249159340437	13.0234112627156
Cellulosilyticum lentocellum	0	0	0	0	0	0	0	0	0	0	12.9191887793031	0	11.2127304689955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.637658084221	18.7148613025887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.6340580654873	0	0	0	0	0	0	0	0	0
Cellulosilyticum ruminicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.0369141778185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cellulosilyticum sp. WCF-2	0	0	0	0	0	0	0	0	0	0	26.3371539000227	12.0653375023611	68.0043698368419	64.1577536778134	0	0	0	0	0	0	0	28.0280670655144	0	0	0	52.064011024238	0	0	691.228700535308	141.592948844764	0	0	0	0	0	0	49.1413026343442	14.0479342584957	0	0	0	16.0178674877365	27.0666829499706	18.0551844025998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0229003081216	0	0	0	0	0	0	0	0	249.739421897271	0	0	0	0	0	0	0	0	0
Christensenella minuta	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0501221581902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.020281520901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridiales bacterium	0	0	11.3087494582611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridiales bacterium CCNA10	0	0	29.6561856596975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0498200889769	0	0	0	0	0	0	0	0	22.4144697368958	228.386213722557	0	58.1001192698783	0	152.047130880458	32.5977382053303	0	0	0	0	0	0	0	0	20.0586325577806	17.0145550102128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridioides difficile	0	0	23.2056592467276	0	0	0	0	0	0	0	0	0	0	16.6160006539539	0	0	0	0	0	0	0	13.0132733032188	0	0	0	0	0	0	45.0859375101829	0	246.656664606311	247.756266421246	6921.51351092323	137.40522088797	0	0	0	38.5609388143017	0	0	0	0	0	0	0	16.5272181249754	0	0	0	0	0	0	0	0	0	0	10.907362866222	0	0	0	0	0	0	0	0	0	0	0	0	57.7256545402803	0	0	0	0	0	0	0	0	0	0
Clostridium baratii	0	0	0	0	0	0	0	0	0	0	0	0	450.233899206595	488.978710603665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328.17344175268	39.5617780830312	60.9299315596724	16.1316680908355	0	0	0	0	0	0	0	0	0	0	69.1531575998775	23.0547441685401	0	225.103190175108	0	0	0	0	0	0	0	0	0	0	10.0324654101754	0	0	0	0	0	0	0	0	0	0	0	0	0	402.868691623639	54.1515563871407	0	0	0	0	0	0	0	0
Clostridium beijerinckii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.5770684578952	0	79.4374418696707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.0697646153281	0
Clostridium colicanis	0	0	0	0	0	0	0	0	0	0	0	0	15.0412215770578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.9458826415022	0	419.331050360806	16.0362510859917	133.691873183389	78.1153825834287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium disporicum	0	0	0	0	0	0	0	0	0	12.2236053175762	0	17.3052155037152	30.5520168718652	82.1010334125762	0	0	0	0	0	83.5529617733529	0	0	0	0	0	583.268931064241	0	0	1622.99774197182	245.720790160731	173.443019702858	253.216348939436	0	0	0	0	0	14.6765837900983	0	0	0	0	0	0	45.95779857184	75.9209510343161	0	0	27.06945324331	12.3993024368284	0	0	87.221893034276	68.1209105874462	0	11.7658107523083	0	0	195.523421481138	23.9252934683612	0	0	0	0	0	0	0	0	109.834689820868	219.591076883307	66.6589303402113	12.6254447948286	0	0	0	0	0	0	0	17.0694551348561
Clostridium maximum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.3611074008279	17.5609594292473	260.393458722146	131.029917003494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium merdae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.3302144931414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.3838624992096	0	0	0	0	0	14.3633276389316	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium moniliforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.604161959898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium paraputrificum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786.178915132059	41.070830857938	879.425863354904	32.0725029517712	40.5582116918955	24.0355023337934	0	0	12.0346047629094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0159927278228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium perfringens	0	59.1116524362891	27.0452356762307	20.0448302338729	127.169689166992	163.31976124611	0	39.0847116665319	216.407797332824	233.642084534984	1103.21739181204	2313.64014074111	1307.58392396834	13261.0474556029	23.0652537584245	24.113165946603	0	0	46.1283590489143	253.613859154633	41.0770377096444	147.152572543429	0	0	13.2065962674773	136.510399042945	0	0	13520.8985114649	6258.60507276922	9587.44400477627	2765.10841778026	254.935950636669	271.781255281273	24.1473465534803	75.2360313878099	196.536348912364	357.233046639288	20.0176248118184	16.0280070045152	61.2619809258991	19.0216016127324	6489.05154172118	3885.60522268565	23.0460579545796	8030.78539817879	0	0	42.1266220594692	40.1026092643936	240.602302836282	306.141780517709	372.208538339456	233.654685576788	61.2185641684767	534.933201142583	211.687117960863	265.219936234216	292.911993615949	359.545928439425	104.302958235729	259.3987185356	150.397983000205	71.1367061946634	60.1349182701368	36.0967162051351	223.753769113618	102.27117145196	59.801147496215	89.2820598083832	10813.075092792	3093.63224064402	17.0521982052053	324.133435520235	0	0	0	0	53.132263730372	117.237878089711
Clostridium saccharoperbutylacetonicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.9717552412299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium sardiniense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.2454062149942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium sartagoforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.1263005043297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium saudiense	0	0	0	0	0	0	0	14.0152929634162	18.0339428571429	25.8562092264074	24.1577493411234	67.1282637085387	126.879420288506	201.4663498436	0	0	39.0903650508677	18.0479545319993	0	103.679145770583	0	0	0	0	0	666.255654918802	0	0	1982.8196704654	728.108466588039	782.449209901575	365.101224977587	0	0	0	0	47.1355351792191	33.4877619966678	0	0	0	0	0	0	287.709006003619	328.12195156967	11.0121348263228	0	59.189826647786	39.7305028552335	0	22.0234061442963	312.254106467633	422.109583708257	21.0646020055018	53.4269236854619	18.0584377383157	0	412.369165871717	41.1691872289169	0	19.0271941158931	0	0	0	0	0	11.0292433136475	1011.00443091697	1263.35129406489	101.564121567045	55.5654039889781	0	0	0	0	0	0	0	51.05300377781
Clostridium sp. BNL1100	184.089668270303	44.4935357243704	1082.97346282536	59.4847250153585	0	0	0	0	0	0	68.4452726894678	49.86094708902	0	0	269.679461409556	69.517398340471	0	0	0	0	0	0	32.434425655958	0	0	0	501.672170418058	62.9840226779292	0	0	0	0	0	0	117.380618626737	0	17.3058787541632	0	0	0	37.6693603555403	0	55.5567949161356	0	66.9046126095224	18.050179457394	1301.92601676553	58.6631109231093	130.413185487237	27.7863422654745	336.319671807	163.696969434907	21.5373297784985	0	1004.56126594683	247.294774598215	0	0	0	33.1812323076887	34.1003244716069	50.0075034473862	0	0	51.2430674607852	0	20.2753614886335	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium tarantellae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5175627557663	0	28.6014472677583	10.2125723427074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium tertium	0	0	0	0	0	0	0	0	0	0	0	0	16.0439696821949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334.881400472598	22.0679795987691	592.452996327589	99.2243004564738	34.9340624001543	24.0355023333627	0	0	0	0	0	0	0	0	0	0	11.0220265775233	68.1760046868852	0	0	0	0	0	0	16.0190884902584	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0822357874784	0	0	0	13.0172605679902	0	0	0	0	0	0	0	28.0697646153223	11.019809529278
Clostridium ventriculi	0	0	0	0	0	0	0	0	0	0	39.2563426793256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2542.72095311433	407.248760147992	8103.80805539122	1841.85485476436	0	0	0	0	39.1124653614797	125.4271575932	0	0	0	0	0	12.0285274804266	0	21.0543586148748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colidextribacter massiliensis	0	0	34.2770806976291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella intestinalis	362.645926108036	622.770079638007	1161.84534811425	382.856895852251	80.1128218096229	34.0653816684945	153.342631068203	1723.93332917485	39.0735428571429	877.202487563344	46.3023529038199	24.873658355015	1656.53956852394	651.312832778792	0	179.64816468254	39.0903650508677	303.807234621988	60.16742484641	899.923911126152	217.407736166904	15.0150359279542	33.0770070999454	54.2167172308354	23.0872632635144	223.09688702075	156.126122041924	1138.9609096991	33.0367569121319	46.0840209107514	32.0345184181436	19.0438302086223	27.0353498782174	12.0177511666813	294.566414125985	137.431129583395	46.1326514520017	196.672339773595	11.0096936465001	87.141683040412	23.0987796931461	92.1026352976176	28.0619218316374	31.0736993083936	634.267529415658	14.0362362557166	180.384898511147	47.1431807530073	19.057277575945	66.164752870694	0	442.446756183924	11.0131233370526	43.1082029747404	148.455290324489	425.79739291959	161.522693103824	274.330459914551	28.0874462803299	1568.17136724415	25.0728251209638	108.154577079813	34.0887048220248	179.342703388575	26.0584565447209	183.49163960029	24.0789463559768	76.2020447124735	13.0708154506438	257.766102532097	10.0132768990867	229.642724650151	123.361027766234	473.581488037782	0	208.629374201788	16.0866688719815	127.183176166939	0	169.304346415303
Collinsella phocaeensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.8368378607514	0	0	0	0	0	0	0	0	12.4981238193238	0	0	0	99.3669171163189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella tanakaei	11.0888152240337	68.4532242875741	22.9962146775025	0	0	0	0	13.9612168736964	0	45.7169939000656	0	0	19.052512093209	29.0484850376535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0314899332532	0	11.0364014369387	0	0	0	0	0	0	0	0	0	0	0	0	0	12.012459328044	0	0	0	0	0	0	0	15.0387373783935	0	0	0	0	0	0	0	0	0	0	0	17.0476988912673	0	16.4168022864371	0	0	0	0	0	0
Coprococcus comes	0	0	0	0	0	0	0	19.0629883518977	0	16.8131246158892	0	0	0	0	0	0	0	0	0	17.4064591976974	0	0	0	0	0	0	0	17.016204463563	0	0	0	0	0	0	0	0	0	0	0	12.7016031295057	0	15.538309326586	0	0	0	16.9353451457643	13.242640893024	0	0	0	0	32.5538768585405	0	12.5055607986218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.1030556539864	0	0	0	0	0	17.8852755129712	0	0
Cyanothece sp. PCC 7425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.2130382487101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dorea formicigenerans	0	0	11.4088333217972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Drancourtella massiliensis	0	0	15.552745352087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dulcicalothrix necridiiformans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.8513441392362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Duncaniella sp. B8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.548180539129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dysosmobacter welbionis	68.8529297265409	42.6324992220274	1347.53832879199	50.750175664605	0	0	59.6364089719036	61.2980258589012	193.41420192164	54.0696129828005	20.4282784437425	29.1201739589058	25.8810583403576	0	55.0260179563903	19.624487775364	0	0	0	0	0	0	81.256293847764	44.5178760163994	49.9872525878234	0	56.0473302138341	0	0	0	0	0	0	0	180.753070283795	26.5311702354492	76.3205801597199	0	143.112806698193	45.0963363495109	25.6204916785013	178.772170012684	333.012360004203	32.6469941888687	39.6306099686917	81.2923740879263	564.171627018945	36.1235275238537	68.5446492577851	29.9153008926261	140.861801548021	112.867641770653	138.39713956383	32.7483940527534	36.6596348279375	17.3272647079267	0	0	0	0	32.629733190847	25.9999267671332	29.5650596950045	30.5654679150045	138.927259816805	30.6811581950979	313.787920938447	28.0744375288899	0	0	224.867223126811	29.3120386245546	0	0	31.236534368933	32.096826806471	0	30.0517038799129	0	0
