feature	metadata	value	coef	stderr	pval	name	qval	N	N.not.zero	heatmap_value	is.significant	sign	level
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerostipes.Anaerostipes.hadrus	source	Canis_lupus	-8.51651773700626	0.119683805335883	1.96205540098873e-29	sourceCanis_lupus	1.29033996370906e-27	27	27	-26.889295851785	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Murimonas.Murimonas.intestini	source	Canis_lupus	-7.05744944628879	0.100128587645923	2.46345214695272e-29	sourceCanis_lupus	1.53007750016286e-27	27	19	-26.8152865711166	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerotignum.Anaerotignum.lactatifermentans	source	Homo_sapiens	4.3876009851694	0.0642890277842342	5.32017660551775e-29	sourceHomo_sapiens	3.13050391840466e-27	27	27	26.5043857482787	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.saudiense	source	Canis_lupus	-3.73879786616633	0.0552685312029593	6.56957257772901e-29	sourceCanis_lupus	3.67239107095052e-27	27	18	-26.4350510772223	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Hungateiclostridium.Hungateiclostridium.aldrichii	source	Canis_lupus	-4.54443085056071	0.0688065005666274	1.16399467356077e-28	sourceCanis_lupus	6.19688592876638e-27	27	18	-26.2078264981965	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Fusicatenibacter.Fusicatenibacter.saccharivorans	source	Canis_lupus	-8.62116519169166	0.132534554418756	1.67424716909683e-28	sourceCanis_lupus	8.5082197047739e-27	27	27	-26.0701613039904	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.faecis	source	Canis_lupus	-4.33914192296639	0.0674548743412237	2.18521205568941e-28	sourceCanis_lupus	1.06220307750468e-26	27	27	-25.9737924446403	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Christensenellaceae.Christensenella.Christensenella.massiliensis	source	Canis_lupus	-8.61418246610624	0.13448562244496	2.41936522616693e-28	sourceCanis_lupus	1.12702096785609e-26	27	19	-25.9480680039721	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.sp..SC05B48	source	Canis_lupus	-1.51911917547237	0.023871451800738	2.825689951941e-28	sourceCanis_lupus	1.23696170447397e-26	27	27	-25.9076437456361	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.wexlerae	source	Canis_lupus	-1.16160662568324	0.0182671746905616	2.87665512668366e-28	sourceCanis_lupus	1.23696170447397e-26	27	27	-25.9076437456361	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus.Ruminococcus.bromii	source	Canis_lupus	-8.20468612501125	0.129336496394856	3.04697282727822e-28	sourceCanis_lupus	1.26167245218409e-26	27	27	-25.8990533793809	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Agathobaculum.Agathobaculum.butyriciproducens	source	Canis_lupus	-3.45568153415451	0.0576006777732094	1.15344341691454e-27	sourceCanis_lupus	4.60553478610879e-26	27	27	-25.3367199330739	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.Monoglobus.Monoglobus.pectinilyticus	source	Canis_lupus	-6.35280333609972	0.106140610055723	1.22004134393416e-27	sourceCanis_lupus	4.70346973282202e-26	27	27	-25.3275816463474	TRUE	-	species
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.reuteri	source	Canis_lupus	1.08065795997275	0.0187584148650477	3.0333904758741e-27	sourceCanis_lupus	1.13044351734242e-25	27	9	24.9467511323185	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerotignum.Anaerotignum.lactatifermentans	source	Canis_lupus	3.69684605550769	0.0642890277842342	3.16911953822506e-27	sourceCanis_lupus	1.14292762701149e-25	27	27	24.9419812693288	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnoclostridium..Clostridium..polysaccharolyticum	source	Canis_lupus	-6.79313125562907	0.118792935265644	3.61824150894188e-27	sourceCanis_lupus	1.26412312718657e-25	27	19	-24.8982106231633	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Christensenellaceae.Christensenella.Christensenella.minuta	source	Canis_lupus	-4.30927834192438	0.0758502482726701	4.22651853908986e-27	sourceCanis_lupus	1.4318932505159e-25	27	18	-24.8440893580337	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Gemmiger.Gemmiger.formicilis	source	Homo_sapiens	-8.81033234712609	0.156005623194998	4.87337791779367e-27	sourceHomo_sapiens	1.60248132708627e-25	27	27	-24.7952070223961	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lacrimispora.Lacrimispora.amygdalina	source	Canis_lupus	-3.33848579034416	0.0599706411297307	6.86321532758938e-27	sourceCanis_lupus	2.19230706749855e-25	27	27	-24.6590986160726	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Gemmiger.Gemmiger.formicilis	source	Canis_lupus	-8.63741101802976	0.156005623194998	7.81493972098352e-27	sourceCanis_lupus	2.42697294668322e-25	27	27	-24.6149350646947	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.obeum	source	Canis_lupus	-8.22703092546877	0.14893998586106	8.26076298857289e-27	sourceCanis_lupus	2.45762887426204e-25	27	26	-24.6094836991669	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Oscillospiraceae.Oscillibacter.Oscillibacter.ruminantium	source	Homo_sapiens	-4.92729533165192	0.0892441746837091	8.35330028818939e-27	sourceHomo_sapiens	2.45762887426204e-25	27	27	-24.6094836991669	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Anaeromassilibacillus.Anaeromassilibacillus.senegalensis	source	Canis_lupus	-6.29203632408839	0.119973218063871	2.84017431024862e-26	sourceCanis_lupus	8.14183302271271e-25	27	27	-24.0892778086206	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.caecimuris	source	Canis_lupus	4.86462206144973	0.0929329029176669	2.9719055368754e-26	sourceCanis_lupus	8.30647597556675e-25	27	27	24.0805831866815	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.unassigned..Eubacterium..rectale	source	Homo_sapiens	-8.79515845846932	0.168846107010911	3.339291760748e-26	sourceHomo_sapiens	9.10567850857626e-25	27	27	-24.0406876872604	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.unassigned..Eubacterium..rectale	source	Canis_lupus	-8.59316631423451	0.168846107010911	5.80411220673648e-26	sourceCanis_lupus	1.54499939217414e-24	27	27	-23.8110716870971	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Oscillospiraceae.Dysosmobacter.Dysosmobacter.welbionis	source	Canis_lupus	-4.06942480923135	0.080488098865261	6.78867570501706e-26	sourceCanis_lupus	1.76505568330444e-24	27	27	-23.7532415891031	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Tyzzerella..Clostridium..colinum	source	Canis_lupus	1.08519287642961	0.0215669680339	7.60922032922269e-26	sourceCanis_lupus	1.93343371092522e-24	27	9	23.713670713414	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Faecalimonas.Faecalimonas.umbilicata	source	Homo_sapiens	-3.39740919087471	0.0677488113127896	8.2478367957996e-26	sourceHomo_sapiens	2.04912923060088e-24	27	27	-23.6884306514734	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus.Ruminococcus.callidus	source	Canis_lupus	-5.48231315484425	0.109628418233012	8.81065130507153e-26	sourceCanis_lupus	2.14137133892825e-24	27	10	-23.6693080144134	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospira.Lachnospira.eligens	source	Homo_sapiens	-3.20277493722635	0.064637643810391	1.09677470663215e-25	sourceHomo_sapiens	2.60892366386115e-24	27	27	-23.5835386280094	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.obeum	source	Homo_sapiens	-7.29887138007786	0.14893998586106	1.42610040186345e-25	sourceHomo_sapiens	3.27099103308364e-24	27	26	-23.4853206464246	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus.Ruminococcus.callidus	source	Homo_sapiens	-5.37120204373314	0.109628418233012	1.4336186102066e-25	sourceHomo_sapiens	3.27099103308364e-24	27	10	-23.4853206464246	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.caecimuris	source	Homo_sapiens	4.49306557060034	0.0929329029176669	1.96652250078547e-25	sourceHomo_sapiens	4.31092579583952e-24	27	27	23.3654294526123	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Sporobacter.Sporobacter.termitidis	source	Homo_sapiens	-4.09836304333222	0.0847151664766817	1.93704406480847e-25	sourceHomo_sapiens	4.31092579583952e-24	27	27	-23.3654294526123	TRUE	-	species
Bacteria.Firmicutes.Negativicutes.Acidaminococcales.Acidaminococcaceae.Phascolarctobacterium.Phascolarctobacterium.faecium	source	Canis_lupus	-8.98772100757886	0.187010197922827	2.26580825675621e-25	sourceCanis_lupus	4.87148775202585e-24	27	19	-23.3123383850231	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Hungateiclostridium.Hungateiclostridium.clariflavum	source	Canis_lupus	-3.12616561346939	0.0658798081601064	3.06539654945271e-25	sourceCanis_lupus	6.46625158922289e-24	27	27	-23.1893474018455	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Frisingicoccus.Frisingicoccus.caecimuris	source	Homo_sapiens	-2.43652108772579	0.051992942488823	4.12629954155708e-25	sourceHomo_sapiens	8.54296831011262e-24	27	27	-23.0683912046365	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Dorea.Dorea.longicatena	source	Canis_lupus	-7.41330378876245	0.15949859061655	5.01605807529972e-25	sourceCanis_lupus	1.01962780512456e-23	27	27	-22.9915583298843	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerobutyricum.Anaerobutyricum.hallii	source	Canis_lupus	-3.65859963544845	0.0797941565482509	6.92964365087254e-25	sourceCanis_lupus	1.38345385744205e-23	27	27	-22.8590353213748	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Pseudoclostridium.Pseudoclostridium.thermosuccinogenes	source	Homo_sapiens	-7.73822157706407	0.169540431828221	7.71997705556079e-25	sourceHomo_sapiens	1.51419900844157e-23	27	21	-22.8198170425452	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Eisenbergiella.Eisenbergiella.tayi	source	Homo_sapiens	-7.33972399692851	0.162239513122819	9.52513864892959e-25	sourceHomo_sapiens	1.81238413389302e-23	27	21	-22.741749748409	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Oscillospiraceae.Oscillibacter.Oscillibacter.valericigenes	source	Homo_sapiens	-6.01174903384573	0.132908616114651	9.56446009836209e-25	sourceHomo_sapiens	1.81238413389302e-23	27	27	-22.741749748409	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.schinkii	source	Canis_lupus	4.89626246403992	0.108341226809504	9.76341894318898e-25	sourceCanis_lupus	1.81925039641421e-23	27	27	22.7401075217738	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Coprococcus.Coprococcus.comes	source	Homo_sapiens	-5.64544121640691	0.125141757682367	1.01859373318062e-24	sourceHomo_sapiens	1.86686523556711e-23	27	27	-22.7288870315753	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.hominis	source	Canis_lupus	4.89003270875028	0.109972488848559	1.43456776527961e-24	sourceCanis_lupus	2.54653641989652e-23	27	27	22.5940501082775	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.Flintibacter.Flintibacter.sp..KGMB00164	source	Canis_lupus	-3.28565881455689	0.0738924610301043	1.43498921693632e-24	sourceCanis_lupus	2.54653641989652e-23	27	27	-22.5940501082775	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Coprococcus.Coprococcus.catus	source	Canis_lupus	-1.21864705270257	0.0275597989511285	1.63781739355982e-24	sourceCanis_lupus	2.81704591692289e-23	27	9	-22.5502060740992	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Coprococcus.Coprococcus.catus	source	Homo_sapiens	-1.21864705270257	0.0275597989511285	1.63781739355982e-24	sourceHomo_sapiens	2.81704591692289e-23	27	9	-22.5502060740992	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Negativibacillus.Negativibacillus.massiliensis	source	Homo_sapiens	-4.40288454025986	0.100772952888773	2.17668997140739e-24	sourceHomo_sapiens	3.6871808909598e-23	27	27	-22.4333055556354	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.producta	source	Canis_lupus	2.43806556067133	0.055895905170929	2.26494608341891e-24	sourceCanis_lupus	3.77941749442141e-23	27	27	22.4225751309704	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Catabacteriaceae.Catabacter.Catabacter.hongkongensis	source	Canis_lupus	-5.2533274039269	0.12161504042319	2.85148052949878e-24	sourceCanis_lupus	4.68816945879358e-23	27	18	-22.3289966986775	TRUE	-	species
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.gallinarum	source	Canis_lupus	9.06093683743995	0.212537002674785	3.89388040945787e-24	sourceCanis_lupus	6.30921492431e-23	27	11	22.2000246780383	TRUE	+	species
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus.lutetiensis	source	Canis_lupus	1.16298240499204	0.02742372061174	4.4125790962314e-24	sourceCanis_lupus	7.04751918512387e-23	27	9	22.1519637331957	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.Emergencia.Emergencia.timonensis	source	Canis_lupus	3.85496745183973	0.0926802974224329	6.98247399604883e-24	sourceCanis_lupus	1.09949379261727e-22	27	27	21.958807218181	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.stercoris	source	Canis_lupus	-3.97121423929068	0.0961575878573605	8.26552761385667e-24	sourceCanis_lupus	1.28345276004052e-22	27	27	-21.8916201117462	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Falcatimonas.Falcatimonas.natans	source	Homo_sapiens	-6.16969376092208	0.149613624824553	8.56244998267493e-24	sourceHomo_sapiens	1.29362420008521e-22	27	17	-21.8881918685924	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Pseudoflavonifractor.Pseudoflavonifractor.capillosus	source	Canis_lupus	-2.08843274758979	0.0506210233379035	8.47092146185135e-24	sourceCanis_lupus	1.29362420008521e-22	27	18	-21.8881918685924	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Eubacterium.Eubacterium.ramulus	source	Canis_lupus	-7.8331264088285	0.193758132278131	1.36958817654001e-23	sourceCanis_lupus	2.04159944182898e-22	27	17	-21.6900294616945	TRUE	-	species
Bacteria.Firmicutes.Negativicutes.Selenomonadales.Selenomonadaceae.Megamonas.Megamonas.rupellensis	source	Homo_sapiens	-5.49810764778275	0.137983126420587	1.92916862838992e-23	sourceHomo_sapiens	2.83790858755254e-22	27	27	-21.5470015978006	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnoclostridium.Lachnoclostridium.pacaense	source	Canis_lupus	2.55282292643145	0.0644563549601336	2.22656602394983e-23	sourceCanis_lupus	3.23285820100767e-22	27	27	21.4904133439101	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Christensenellaceae.Christensenella.Christensenella.minuta	source	Homo_sapiens	-2.98371852170171	0.0758502482726702	2.61516939444596e-23	sourceHomo_sapiens	3.74840946537254e-22	27	18	-21.426152974124	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.Colidextribacter.Colidextribacter.massiliensis	source	Canis_lupus	-1.19591680815132	0.03079072828313	3.53187837025142e-23	sourceCanis_lupus	4.93580002242636e-22	27	9	-21.3066424443792	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.Colidextribacter.Colidextribacter.massiliensis	source	Homo_sapiens	-1.19591680815132	0.03079072828313	3.53187837025142e-23	sourceHomo_sapiens	4.93580002242636e-22	27	9	-21.3066424443792	TRUE	-	species
Bacteria.Firmicutes.Negativicutes.Acidaminococcales.Acidaminococcaceae.Phascolarctobacterium.Phascolarctobacterium.succinatutens	source	Homo_sapiens	7.20003256209077	0.18762657843497	4.69754284105464e-23	sourceHomo_sapiens	6.48376900777665e-22	27	27	21.1881724658215	TRUE	+	species
Bacteria.Firmicutes.Negativicutes.Acidaminococcales.Acidaminococcaceae.Phascolarctobacterium.Phascolarctobacterium.succinatutens	source	Canis_lupus	7.12670785702132	0.18762657843497	5.98275108030033e-23	sourceCanis_lupus	8.15697037533631e-22	27	27	21.0884711149702	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Christensenellaceae.Christensenella.Christensenella.sp..Marseille.P3954	source	Homo_sapiens	-8.06754364697386	0.21396522866408	7.11869724450181e-23	sourceHomo_sapiens	9.58879942090726e-22	27	21	-21.0182357658758	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Mediterraneibacter.Mediterraneibacter.glycyrrhizinilyticus	source	Homo_sapiens	2.4089399955042	0.0639608916805454	7.30959714181763e-23	sourceHomo_sapiens	9.72872571970489e-22	27	27	21.0119440404246	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Kineothrix.Kineothrix.alysoides	source	Homo_sapiens	-6.57933064820046	0.175297242335711	7.9328621548848e-23	sourceHomo_sapiens	1.0434046928425e-21	27	13	-20.9815472143158	TRUE	-	species
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.acidophilus	source	Canis_lupus	1.25489361668641	0.0335767342509243	8.76662505455148e-23	sourceCanis_lupus	1.13966125709169e-21	27	9	20.9432242153628	TRUE	+	species
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides.Parabacteroides.distasonis	source	Homo_sapiens	-7.06578579568558	0.195184156092482	1.86088976952695e-22	sourceHomo_sapiens	2.39135030153004e-21	27	11	-20.621356800765	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.sp..N6H1.15	source	Canis_lupus	7.6216069201132	0.210936042273511	1.9456435581352e-22	sourceCanis_lupus	2.47185170226722e-21	27	27	20.6069775881216	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus.Ruminococcus.champanellensis	source	Canis_lupus	-9.34746083601722	0.260493253500492	2.28966262490067e-22	sourceCanis_lupus	2.8762278816168e-21	27	21	-20.5411767080638	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.unassigned..Eubacterium..siraeum	source	Canis_lupus	-9.15004424595749	0.259914249452562	3.59332018548126e-22	sourceCanis_lupus	4.4637021859645e-21	27	26	-20.3503047888256	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.disporicum	source	Homo_sapiens	-2.60553146685711	0.0740744044776893	3.66517397645164e-22	sourceHomo_sapiens	4.50292802821201e-21	27	18	-20.3465049944539	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Peptacetobacter.Peptacetobacter.hiranonis	source	Canis_lupus	8.39378644722876	0.23909387737984	3.83578465676466e-22	sourceCanis_lupus	4.66131222419879e-21	27	27	20.3314918061631	TRUE	+	species
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides.Parabacteroides.distasonis	source	Canis_lupus	-6.82394998013309	0.195184156092482	4.22877729509887e-22	sourceCanis_lupus	5.08362689883929e-21	27	11	-20.2938263309979	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Peptococcus.Peptococcus.niger	source	Canis_lupus	4.72220235406131	0.13543602478437	4.50847531488655e-22	sourceCanis_lupus	5.362207874514e-21	27	18	20.2706563539107	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Vallitaleaceae.Vallitalea.Vallitalea.guaymasensis	source	Canis_lupus	-1.16428905060241	0.0334421620018422	4.66869881236733e-22	sourceCanis_lupus	5.43708882523612e-21	27	9	-20.26463357191	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Vallitaleaceae.Vallitalea.Vallitalea.guaymasensis	source	Homo_sapiens	-1.16428905060241	0.0334421620018422	4.66869881236733e-22	sourceHomo_sapiens	5.43708882523612e-21	27	9	-20.26463357191	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.glucerasea	source	Homo_sapiens	-1.88970135437185	0.054329643436125	4.77370348538934e-22	sourceHomo_sapiens	5.50206236769617e-21	27	27	-20.2594744910469	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Kineothrix.Kineothrix.alysoides	source	Canis_lupus	-6.06036073363805	0.175297242335711	5.50625961243862e-22	sourceCanis_lupus	6.28163086398609e-21	27	13	-20.2019275882247	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.unassigned..Eubacterium..siraeum	source	Homo_sapiens	-8.86968967529606	0.259914249452563	7.47722737623015e-22	sourceHomo_sapiens	8.44398000669223e-21	27	26	-20.0734528036677	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Oscillospiraceae.Oscillibacter.Oscillibacter.valericigenes	source	Canis_lupus	-4.44009565192834	0.132908616114651	1.2333420441151e-21	sourceCanis_lupus	1.37887640532068e-20	27	27	-19.8604746597798	TRUE	-	species
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus.alactolyticus	source	Canis_lupus	8.38744822421976	0.252328837866894	1.387555735293e-21	sourceCanis_lupus	1.53592803174017e-20	27	27	19.8136291333607	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Falcatimonas.Falcatimonas.natans	source	Canis_lupus	-4.94958000659243	0.149613624824553	1.55170958093496e-21	sourceCanis_lupus	1.70079540341695e-20	27	17	-19.7693479265469	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Mediterraneibacter..Ruminococcus..gnavus	source	Homo_sapiens	1.35911654602016	0.0411415318614896	1.60474336068404e-21	sourceHomo_sapiens	1.74184764781044e-20	27	27	19.7589898336043	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Mediterraneibacter..Ruminococcus..faecis	source	Homo_sapiens	-3.96992936989556	0.120308894375478	1.64797307687273e-21	sourceHomo_sapiens	1.77157105763819e-20	27	27	-19.7516414234486	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Christensenellaceae.Christensenella.Christensenella.massiliensis	source	Homo_sapiens	-4.39008066367213	0.13448562244496	2.12379927895342e-21	sourceHomo_sapiens	2.19852554987956e-20	27	19	-19.6578684829179	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Hungatella.Hungatella.hathewayi	source	Canis_lupus	-1.68840559022211	0.0516956293657812	2.0979588772547e-21	sourceCanis_lupus	2.19852554987956e-20	27	27	-19.6578684829179	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Eubacterium.Eubacterium.ramulus	source	Homo_sapiens	-6.32961498214575	0.193758132278131	2.08727324636723e-21	sourceHomo_sapiens	2.19852554987956e-20	27	17	-19.6578684829179	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Sporobacter.Sporobacter.termitidis	source	Canis_lupus	-2.7658814134405	0.0847151664766817	2.11511554174745e-21	sourceCanis_lupus	2.19852554987956e-20	27	27	-19.6578684829179	TRUE	-	species
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes.Alistipes.putredinis	source	Canis_lupus	-6.51867544923137	0.201822751308389	2.72473733504553e-21	sourceCanis_lupus	2.7947305876889e-20	27	19	-19.5536600517917	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Eubacterium.Eubacterium.coprostanoligenes	source	Canis_lupus	-6.91427711092093	0.216667304564264	3.61605544149609e-21	sourceCanis_lupus	3.67522725781148e-20	27	26	-19.4347158011344	TRUE	-	species
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.johnsonii	source	Canis_lupus	1.23767451356487	0.0389606891669318	4.02297849164635e-21	sourceCanis_lupus	4.05197293122578e-20	27	9	19.3923334645602	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Mediterraneibacter.Mediterraneibacter.glycyrrhizinilyticus	source	Canis_lupus	2.02013599184308	0.0639608916805454	4.60809839441553e-21	sourceCanis_lupus	4.57258446401646e-20	27	27	19.3398382635623	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus.Ruminococcus.champanellensis	source	Homo_sapiens	-8.22636839062728	0.260493253500492	4.62166408259267e-21	sourceHomo_sapiens	4.57258446401646e-20	27	21	-19.3398382635623	TRUE	-	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Hungateiclostridium.Hungateiclostridium.thermocellum	source	Homo_sapiens	-5.21867787954029	0.167227988369754	6.10675783935249e-21	sourceHomo_sapiens	5.98890812666323e-20	27	11	-19.2226523491948	TRUE	-	species
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.amylovorus	source	Canis_lupus	1.26116645632869	0.040453494320759	6.25190918173838e-21	sourceCanis_lupus	6.07794301320305e-20	27	9	19.2162433761823	TRUE	+	species
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Lutispora.Lutispora.thermophila	source	Canis_lupus	-1.18841405557906	0.0386114817858533	8.44189692144653e-21	sourceCanis_lupus	8.06670150271557e-20	27	9	-19.0933040132345	TRUE	-	species
