superkingdom	phylum	class	order	family	genus	species	Gram.Stain	PRMT_FM1_FR_MONT_20240807_bc25_D6323	PRMT_FM2_FR_MONT_20240807_bc26_D6323	PRMT_FM3_FR_MONT_20240807_bc27_D6323	PRMT_FO1_FR_ONT_20240807_bc10_D6323	PRMT_FO2_FR_ONT_20240807_bc11_D6323	PRMT_FO3_FR_ONT_20240807_bc12_D6323	PRMT_FP1_FR_PB_20240807_bc40_D6323	PRMT_FP2_FR_PB_20240807_bc41_D6323	PRMT_FP3_FR_PB_20240807_bc42_D6323	PRMT_CO1_canis_ONT_20240807_bc01	PRMT_CO2_canis_ONT_20240807_bc02	PRMT_CO3_canis_ONT_20240807_bc03	PRMT_CP1_canis_PB_20240807_bc31	PRMT_CP2_canis_PB_20240807_bc32	PRMT_CP3_canis_PB_20240807_bc33	PRMT_LM1_canis_MONT_20240807_bc16	PRMT_LM2_canis_MONT_20240807_bc17	PRMT_LM3_canis_MONT_20240807_bc18	PRMT_HM1_human_MONT_20240807_bc28	PRMT_HM2_human_MONT_20240807_bc29	PRMT_HM3_human_MONT_20240807_bc30	PRMT_HO1_human_ONT_20240807_bc13	PRMT_HO2_human_ONT_20240807_bc14	PRMT_HO3_human_ONT_20240807_bc15	PRMT_HP1_human_PB_20240807_bc43	PRMT_HP2_human_PB_20240807_bc44	PRMT_HP3_human_PB_20240807_bc45
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia sp. SC05B48	positive	27011.9880313909	35949.9326892279	22379.6411936224	40521.2747817354	54891.7909916878	60326.9163705779	16852.2254924096	16652.0508102649	17032.677191166	9795.82952292389	7229.85916593859	7110.54898400451	8067.66068969139	15277.7359552208	9342.25930657632	6308.27528180431	17892.3809628573	15676.1269546774	331869.76558543	232733.723551884	198843.450876914	711354.955868269	271204.768496532	359418.747375325	218887.32785267	136429.670314717	305274.981277701
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia sp. YL58	positive	257.567329823255	276.382631247516	157.278197253628	375.535391369798	563.856587913473	508.468155378125	78.9289870250449	66.8531639587365	157.393567373795	274.282311830483	169.101803663079	201.603120142666	131.8356656851	378.718679168233	214.336693267121	102.669143616037	340.424355304136	347.840488534561	0	0	0	81.0366798027101	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia stercoris	positive	9439.96215674961	13042.6837088471	8323.21508203074	17209.1693414452	23118.3407401689	24174.4642307583	6800.38135275193	6646.33760533629	6863.61255059483	934.64358069624	641.400397575243	666.096541345496	436.347917720411	1059.38865395742	524.070296625072	491.029657872559	1172.98963825732	918.171018092492	9104.20295048024	6451.97413083483	5351.92675438316	21980.0942661271	8621.37771096072	11216.1479930804	6777.59430627475	3973.13975721287	9498.78603181596
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia wexlerae	positive	46669.9761475279	61391.8579651236	38885.967491176	72649.1262770784	97594.5366496134	105431.1703576	28273.0408019273	28139.5428845848	29233.8767868085	22289.4555639799	15339.7698755104	15975.6132757281	17877.7814091076	33343.9477666552	20447.1338684198	14722.3779591756	39105.7308774007	34603.1692061273	212619.621152321	143819.776956362	132832.722188642	453237.643082955	175517.719727339	241392.466019997	143489.240783169	85522.7608517285	206038.145023327
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio crossotus	positive	1213.43525769358	1358.41734801777	885.125586452778	1673.51020807666	2303.99223797596	2429.85764765517	907.906562954186	829.101587340572	891.367347221834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Caecibacterium	Caecibacterium sporoformans	positive	330.956458644636	357.724702444167	250.296131038138	387.051457579891	489.581005912684	568.954925798032	162.749959587109	195.355054587758	204.964808702533	129.383483263025	102.13776918313	70.4392591335213	98.3439156220629	181.319597339391	107.169178722065	125.484281941782	268.99712265917	179.609351492037	187.336288482898	93.3714707202656	97.6312462007029	300.717980154447	148.927346400697	136.140254459691	64.0935386435078	68.1273972086036	139.352431274086
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Cellulosilyticum	Cellulosilyticum lentocellum	positive	60.8904923470528	50.1823140056621	0	0	0	0	0	52.1414681497515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus catus	positive	2393.54562669974	3166.41849299302	1857.7056265363	3536.22468463983	4983.67497473843	5066.38588007381	1242.39792363986	1323.43373115759	1542.14451897282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes	positive	8058.97348362964	10813.5701830067	6666.56406009551	13054.4970462713	16611.9902978589	18602.5099924333	4972.28251895844	4913.18223681059	4969.78677873985	1651.76616943161	1330.32453319145	1354.75659776127	1154.49971440664	3051.36448367662	1368.42574115036	1180.82446292172	3119.09500625228	2321.09402033702	133.304517734685	112.28830976753	179.331836664061	415.423668734586	240.662845273959	200.487938586443	167.121149295882	78.2267767090798	146.254871105507
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus eutactus	positive	2604.29228781711	3573.99340637286	2156.93784960158	3159.76407162965	3992.60094407105	4310.15909339617	1546.73861285238	1752.0526752582	1754.92130439558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Cuneatibacter	Cuneatibacter caecimuris	positive	24034.1402918256	30587.0299990727	19376.0738969255	14120.3055337102	17574.5547636479	19689.0255442352	16514.4421984115	16925.0195246714	18010.7725445217	262.158336751543	164.810621461067	188.378461879693	201.448773449247	492.197951395381	248.684267349219	187.010052632372	655.776315588573	365.577042634753	852.118180107657	606.110853517359	626.081790004157	1940.66375637947	889.83630855823	1105.44179129079	525.606745209032	394.077502112067	943.862565714564
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea formicigenerans	positive	7350.8190707865	9692.85270042279	5930.39883833211	10514.7809907626	14852.2850150559	16013.4975217711	4223.88447247088	4404.25094187965	4434.33564453051	89.835783156054	45.7274479290902	52.2387033306938	48.3237546845288	62.0078375613495	75.6350667056085	0	103.578329121165	109.35117751446	0	0	0	82.6325582990193	61.7823086881869	62.0270391189096	42.7472100605504	0	42.2231083005868
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea longicatena	positive	19374.4587966386	25390.1583375078	15672.9324830307	28604.4860619908	39076.7625414984	40846.993563458	11294.6512997998	10981.6353979284	11672.4755343774	151.986241561838	95.0070574776394	60.115049157139	140.072655459477	226.352909117524	60.1916638890888	44.0927197939358	262.492344625271	210.161858175862	49260.7084624896	41903.0853960171	29938.1180436726	111479.378208884	52934.6662925356	60283.9655394905	32400.2467544642	24749.0247749667	48276.4351231084
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	Eisenbergiella massiliensis	positive	507.985830914259	539.902105707723	344.347406485638	759.774222577953	823.913479886665	1046.24071563629	271.799051025528	299.535551795893	289.343366872673	973.781694855443	798.419307816304	866.00118145248	1278.76636757119	2062.63071224485	1802.51851298428	988.466560480664	2551.88817158821	2672.15648688751	3490.41236378207	2454.10431884676	2295.19155466481	8118.89260384355	3016.44615225615	4243.76225042378	2313.11215037103	1313.11502853374	3481.19289568987
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	Eisenbergiella tayi	positive	4238.8023240798	5192.40232319205	3401.19672516388	5718.81910058122	7572.10753100077	8085.16585147483	2494.93945506944	2337.73542184477	2643.85152076062	3634.50088849435	2391.56987193001	2790.52342996074	2335.92577318116	4347.76962654494	2684.37357410374	1921.53907133633	5028.17828414083	4536.84971965464	46.3841831976048	0	0	93.962886447348	0	0	0	0	59.1180880184935
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster aldensis	positive	65.5777436010713	59.6419052103475	64.5935660288432	90.0208110147139	143.097770513439	133.514064011488	0	75.6490749945091	0	0	0	0	0	99.3690980576948	56.8737636641535	44.7819851502523	92.1041611391432	95.6913746097874	731.276766565254	549.203455386049	457.622356796022	1560.03396027427	545.271905392663	832.051295172897	426.896866911049	325.914017610594	834.606150705463
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster asparagiformis	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	42.717916123216	0	0	0	0	45.2853767984019	0	0	0	0	42.2019678885298	0	0	56.2926096044187
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster bolteae	positive	8573.77183531949	11306.2374575913	6801.39976341419	13624.709039119	17085.7529944637	19471.9672715237	5355.83772604347	4925.1705518488	5016.28519471779	4033.01006355802	2493.85265541551	3262.40100669418	3755.31795847673	6341.30666022621	5196.58288970626	2932.3920569044	7514.77495574592	8038.23912745236	12611.6856656055	7126.87630504793	7343.36343855085	28971.3085235391	9443.16856600619	15787.4886875818	8913.60249095178	4378.40535631603	12949.9150775322
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster citroniae	positive	579.154297662073	762.638153423227	437.585822238398	981.176379438114	1190.09293781365	1305.69939854575	309.288607246913	298.394574277169	303.52524439612	508.212594199123	370.193018571492	364.459019847217	333.183815246986	548.267268114861	296.61819940302	299.804604163382	583.455274822877	760.212057590219	2146.24805637631	1647.97284829781	1509.51393241029	4730.00507509027	2263.15800025578	2873.76243473999	1534.50639483342	969.89190675977	2410.63923516284
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster clostridioformis	positive	452.521391747745	546.287338578436	342.170018980422	915.4566213026	1019.41380734221	1316.98138917495	288.2470426769	263.971930109588	327.060893150138	167.797081323994	112.022153614735	152.465490577258	96.349195630146	166.40453103934	128.105325859387	101.226472470117	161.469580364296	201.595726100568	1619.11145912383	988.496814335223	950.707250692862	3377.86882557268	1854.97159717514	2166.11709573582	1101.42310218623	568.779343434155	1506.48250673663
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster lavalensis	positive	150.740950906794	198.473023710635	104.899552297496	238.056912705831	248.93485128599	406.059051625784	85.2954355660552	97.298093917246	120.009984626809	0	0	0	0	0	0	0	0	0	798.090807089023	400.635878415938	450.162604356433	1639.63802260541	449.055532759794	835.798554186802	538.884211855238	218.225399855855	798.149006395001
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Extibacter	Extibacter muris	positive	0	0	0	44.4483570233611	62.4406835370881	64.9918004055285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalicatena	Faecalicatena contorta	positive	1969.94874844162	2585.16292652204	1652.46105736573	3064.45746591061	3423.24290534259	4059.30367903616	1092.89136524563	1022.34599743238	1095.81711353018	1412.73399740474	1231.96211504663	1089.28222474863	1746.09872721917	3208.19864683461	2095.10958610659	1315.65291523258	3654.81981657918	2835.82096671895	637.282600573212	381.03375097832	411.740222473795	1296.65101288094	452.049133684725	741.133176136815	417.419819255053	265.925124025726	783.97363998647
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalicatena	Faecalicatena fissicatena	positive	6453.85378370037	8415.9750437745	4940.34755293696	8684.41278017607	12533.9316352534	13154.1459619708	3958.63151964857	3808.15612968842	3818.54650730706	3221.32507591616	2462.30651589514	2561.99761850429	3060.90316348535	5768.34190342493	3806.03759258991	2485.24232211884	6213.38408586006	6420.29800709402	4046.69513245149	2823.86443104386	2477.50166645685	8805.90589020933	3335.60974110831	5045.07618453612	2601.32909677684	1667.85635567021	4076.53182018791
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalicatena	Faecalicatena orotica	positive	1918.66369429277	2596.46508774144	1511.59801272246	2778.04646983363	3726.38603217486	4250.06573784372	1306.27330631993	1442.95472211729	1461.17071148094	2550.31344960037	1817.51607118906	2012.77686397937	2314.72847544647	4585.4561564208	2928.3367155635	1935.20275828438	5349.94355638926	4801.66316881891	936.094587678865	646.411756931439	648.643831127034	2746.39366091064	769.474460692362	1451.82377665961	746.109984271213	464.330713967884	879.618114516636
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalimonas	Faecalimonas umbilicata	positive	8414.0556415954	10751.0865118916	6521.3437951001	12598.7912352198	17281.2677798007	18011.0355274894	4953.45866559601	5014.56203859728	5175.39380499988	26167.8323214271	19215.296879778	18298.0332539046	22616.0608454148	45369.4326098021	25291.4712073887	18908.0874074918	53067.8830866135	41790.4955410088	1018.64004067577	596.449165341944	565.508183322156	2477.60565503955	859.198125262027	1204.82914790236	603.270030799221	315.21636918169	790.32530961721
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Frisingicoccus	Frisingicoccus caecimuris	positive	4640.40235821558	5995.39329186544	3801.21014488565	7196.68990366088	9566.28761266614	10402.1779147842	3145.64409578714	3114.11848880296	3350.86490765618	5808.21762666477	4249.04127730848	4562.46591571724	4798.53907501318	9339.72398420331	6048.47306910214	4307.48490245422	10893.2956574721	9971.39731924864	997.295729454809	782.527299538097	674.103408496238	2185.52963299626	1050.7691379031	1228.60166794907	631.313484066518	479.406436585041	988.589721532913
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	positive	57991.6570357452	73034.6704404215	46881.4457255744	87533.4156764719	114962.02886254	125587.10082519	33676.6444457271	33501.1443967705	34007.0222115429	157.301626474518	143.943336917412	95.7089796014738	197.186885182933	243.440374174046	89.7244277715075	58.8216513415369	321.619019386344	230.229678117383	24734.79107106	16843.8316877588	14952.2197485049	57344.6023364394	20851.3650572665	29306.1371869835	16127.8105761213	9900.71209925973	23119.2270322439
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Herbinix	Herbinix luporum	positive	0	0	0	0	41.222494817379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Hespellia	Hespellia porcina	positive	0	0	0	0	0	42.5584557027227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.7845123325599	62.5646214923935	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Hespellia	Hespellia stercorisuis	positive	165.352189376053	281.778491404077	156.582686737763	257.846107905182	344.728570155658	457.180935756445	128.408385721529	99.020740879501	128.147585852881	0	0	0	0	0	0	0	0	0	85.8160479652249	100.430058010543	60.8276277734072	185.435053594318	64.6081314981498	104.805664376989	62.5189613423177	47.1028448266568	88.3065429757027
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Kineothrix	Kineothrix alysoides	positive	1560.5171167164	2140.23192696757	1249.36119635865	2923.64490459246	3675.50947158004	3658.34310641612	1251.60536165411	1193.62692398994	1115.37045541017	46.7893204573361	0	0	0	0	46.264585085859	0	69.1025868749996	61.4349856240508	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnobacterium	Lachnobacterium bovis	positive	247.987488768497	356.974344338842	256.744798244138	427.860556832969	634.035988223965	734.71677935105	267.448538164688	128.84266508531	214.461712977045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] fimetarium	positive	157.028170708497	217.581871579174	118.481013855132	209.65034811724	265.950275045532	312.900689210042	79.8228776185344	83.3289449430704	121.460710800091	91.9645874991078	59.8424402739476	65.6817934736945	67.6980973432275	219.233889008044	107.887790742322	75.7645092461684	153.877638410325	153.977918083211	0	0	0	0	0	0	40.1207525477733	0	60.9591175308012
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] hylemonae	positive	247.465013295635	286.160950056441	192.668423523027	283.904843810124	542.083332387199	563.713679676002	130.36356653046	172.71862621075	184.256979701147	0	0	0	0	54.7484215797553	0	0	55.9722390820792	57.4007359701854	116.916061774659	116.287059378206	76.7478960176332	327.994502820712	115.696036573262	132.088633594275	89.6354114597595	61.7741879503698	168.08777696866
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] polysaccharolyticum	positive	1575.43763133647	2049.0493112358	1229.67067806363	2674.93763138	3437.52909207043	3764.02018177959	892.634748340547	833.017110789853	1055.58777249085	0	0	0	0	0	0	0	49.7514607842532	0	199.439801088583	97.3654624901449	134.819329265949	399.056597384219	169.210786732551	163.848988477749	132.965737855433	63.4085976229609	229.815183429957
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] populeti	positive	1706.69018237599	2182.22088382994	1462.18046118275	967.465979097565	1327.05886654594	1340.98107418445	1185.85959843851	1220.91316076478	1284.87779314815	0	0	0	0	93.4354611724685	0	0	60.5994453203443	74.0624017831608	0	0	0	56.1336493895287	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] scindens	positive	81.5295956748752	122.298949038104	73.771981185814	179.674461820515	210.028999260295	221.319389752076	53.0957420557701	50.3847193050519	65.1164079599593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum	positive	200.385071844856	244.695355785713	197.236029594594	384.44388847777	544.96031575662	564.558330390107	119.590987118259	118.566639411392	137.73917430645	67.7859912373689	60.5467019721388	74.0348234548644	69.3856108305017	116.72699498219	88.9936686932671	42.0434160305461	133.416578421223	148.72806300893	995.770018910311	620.482247927655	664.455499452612	2329.27268068904	924.851045498981	1326.0727111046	666.527205859806	337.868919166889	1077.84790767164
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium pacaense	positive	199.084686923495	274.259397952213	139.687574820944	275.550378052592	421.166537324488	393.105953047851	119.527212872678	95.4718565082484	101.6008946118	1201.95543085601	708.670202504904	915.502873983484	978.865512240245	1543.94304309313	1205.05205638153	696.646121307626	1753.37465304658	1842.6609912025	9387.21451654959	6240.56975550777	6032.30548810444	21590.3630515567	7737.35331432946	11555.1318932963	6390.30634738533	3383.43891341399	9805.32003692665
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium phocaeense	positive	51.7021790289921	134.731686665324	84.6675204838753	169.063638426826	197.224023301328	109.135389752171	0	0	0	0	0	0	0	0	0	0	0	0	1068.71355349351	961.438712471198	698.388875841221	2762.03265989235	1279.0706526735	1564.33924065989	850.457610518919	533.558676723233	1226.02931510519
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium phytofermentans	positive	0	0	0	0	0	79.902155550649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium sp. YL32	positive	762.983055455806	862.273727040284	532.05794430574	910.818836794444	1249.7843456918	1405.32207170244	392.080015651952	395.659560624386	389.844771467307	426.972393503043	172.81510010725	272.117674632885	258.347659568639	520.505656424874	387.431122983735	332.227479336315	670.817214082878	671.525714851369	4918.59677494797	2896.43620470792	3250.48452169438	11852.4009995994	3325.00681351983	6061.48260787776	3707.10675892696	1718.12425927548	5084.2897011622
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	Lachnospira eligens	positive	33159.7875402221	43760.3345414466	28150.9519535986	54511.7283935415	73952.4706537908	78290.4345458113	23932.4854907095	24445.5679356624	24303.2773465218	11784.559104181	7909.52646607779	9177.73030106273	9869.47735588827	17662.1369185749	12444.748140252	7628.88660694623	19058.5236383232	19042.7148664892	4731.33185711469	2646.0044553241	2461.78121024097	12194.0872234711	3990.61995342657	5612.86405872029	3609.64738107879	1883.44201310066	4803.73628667481
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	Lachnospira multipara	positive	1006.75211353912	1433.26683835481	932.054841125971	268.896835981798	567.996358562458	623.006600788622	769.935521411258	763.99680460397	892.588637687039	118.409176973741	85.0443564774058	56.4197372398086	102.252515038473	134.357855893276	145.32271268832	58.8850083150276	186.635547379939	206.707198537624	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	Lachnospira pectinoschiza	positive	955.228320122499	1580.7818907821	835.814485839534	1678.05328531938	2481.64639382768	2441.9868517279	916.432949218738	860.350490853489	876.671914279453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnotalea	Lachnotalea glycerini	positive	0	109.63210724324	0	45.3126069088056	107.703110554451	151.537104155583	0	0	0	0	0	0	0	43.3192900071559	49.885443045434	0	50.9060028593938	51.7147241585518	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Lacrimispora aerotolerans	positive	258.570787385455	323.371913928267	159.407788068461	356.007764144257	452.04898418841	424.181569235436	161.091127118124	171.884934433272	179.02186387329	74.9959801155777	86.5213206358595	68.476631907184	69.1975093456605	106.453668327581	57.4661091118445	0	149.6847875474	155.060578738071	208.800092349407	112.329598901772	83.2153370938257	398.154443396796	112.777569986983	188.863837006216	143.308123983685	68.9090024588122	131.698618524003
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Lacrimispora algidixylanolytica	positive	100.392282420389	91.9788457846585	0	107.846196305155	124.649271024145	124.822933282619	0	46.7501122940191	0	0	0	0	0	55.8256193280113	0	0	53.0450352039719	96.0803907150777	42.3305739496654	46.8895033157546	0	81.6763209842495	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Lacrimispora amygdalina	positive	6556.72289536255	8284.25517789743	5411.65035558789	8787.31983219809	11558.8816212068	12080.8252100315	4314.05018454842	3559.13987744254	4246.54668517434	720.961837227837	450.523267269961	374.923862203694	477.575067547272	910.23087810586	660.145210146737	420.411440452602	1143.89194631708	1212.6009599144	4968.87393323717	3274.54059551127	3319.59753055128	10931.7284236467	3757.03060879638	6198.87613503642	3394.945018606	1960.95591630205	5246.2872532259
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Lacrimispora celerecrescens	positive	62.4188813435702	97.8266412614007	59.4958709291446	80.8653890479185	174.302849044727	166.954527035345	0	60.2332490385579	0	81.7938677571724	51.0273702455548	81.6817235330859	0	88.5956563206089	84.3911710529401	74.5913192786919	139.726198714059	109.334566076084	196.990569841253	108.929284718184	107.209483094492	428.948632207342	205.621081175568	245.933534428507	165.435422999701	84.8371566916523	175.212148407914
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Lacrimispora indolis	positive	1402.5702468866	1567.10467639783	1121.51705589397	1671.95030318475	2145.9245624333	2236.88750641748	967.297927797496	775.045542230937	819.823521698754	505.656058174655	313.41360741075	354.141395069509	513.041250631628	695.617784550095	770.521059178211	329.61678867653	908.754517350882	1088.99105009907	1802.65872161035	1131.06630367938	1233.14023407346	3190.38480458412	930.279873693889	1506.13641472437	1205.57801600928	622.692954243852	1706.0467986166
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Lacrimispora saccharolytica	positive	4392.58510006506	5487.53243302723	3542.31141688824	6037.80853859757	7807.26461973558	8898.08406135465	2639.3480800807	2621.45328317995	2486.39580833282	2911.50919200069	1823.89977561554	2360.43447496704	2690.53541495755	4739.79931709687	3381.31205691437	2192.03837077028	5348.73078352927	5563.44199622203	5591.20399742855	3524.48747661841	3568.87191950128	12529.1381593398	3988.83040502862	6276.39427920524	3826.02162747102	2034.04013254782	5599.45705656007
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Lacrimispora sphenoides	positive	715.339947818931	888.143073593035	579.580998291253	1213.74686595565	1339.4787381251	1569.96804107074	503.703955248757	450.515035285148	421.167199479075	0	0	0	99.067301084096	170.015866895945	90.5196544871879	58.8821543654192	170.50973054946	138.857076243872	1761.38976593201	1056.1753302306	1175.43018956048	3827.03470290261	1166.6727539058	1771.74934305815	1337.83003629581	632.525068508152	1817.58706942456
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lacrimispora	Lacrimispora xylanolytica	positive	1270.68271202634	1485.36947597451	1051.21329779253	1909.27386861397	2472.1996098242	2758.39961749249	837.106346303539	703.178281072397	656.758599410934	1335.14352352008	848.512136102377	1075.11686223338	930.289262910668	1638.789660864	1112.29297193086	847.490077724605	1701.69744391111	2127.06801939703	1168.22383895391	758.809643669872	687.919833089983	2333.34173425013	944.080199798613	1382.89196560867	710.274927925336	397.943832088432	1107.40976057419
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia	Marvinbryantia formatexigens	positive	681.677166835111	780.606867684645	523.45642065658	912.924508022611	1206.16821122095	1323.18800527541	406.844245580645	438.253746632932	461.261789003454	0	0	0	0	64.9064094749287	0	65.9089804234495	0	75.860730020348	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] faecis	positive	42231.7960897906	54666.2263423049	35274.5351829604	41162.9852861658	53588.7404663186	57828.4382352432	27297.8429484912	27326.1186488308	29238.1200579571	3306.8952619391	2434.27579961574	2427.01419091879	2368.59054846857	4667.46758549669	2642.89547352776	1802.80072405305	5352.96768609234	4599.77654002191	2696.41096981642	2132.57290039132	1950.11882340369	4397.9246941731	2478.04132212917	2519.95552158396	2119.22079551406	1437.64186177992	3023.05572732092
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] gnavus	positive	12616.7554457824	15053.5944005953	9924.79831136222	18695.1197220979	24666.5217124385	27455.0385162971	7162.06593249734	7036.65836458937	7094.05742243512	15082.5623904364	10755.2186747179	10860.2849753775	13279.4861097695	25842.097009616	15358.604474476	10660.1891128919	29540.3500378676	24897.7860970001	35528.680831448	26508.1642430693	21707.6966594066	81445.1506394892	33185.7710207015	41879.7590494638	23856.525864899	15852.3823663177	33448.1071962195
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] lactaris	positive	799.177399478474	1013.79274081837	642.34659209273	1136.97990663582	1603.31685395539	1509.34153835012	488.44363596255	436.029457124979	566.427255550863	590.473219993125	420.409260631726	390.329798736136	402.887051567519	972.134662546181	438.509115641884	340.4481115514	1003.57528488187	585.830725138387	155.700575891342	142.920058064205	99.0660442406582	321.702506983205	125.910245327447	241.896836869359	128.113526828384	70.2120977457607	168.063055979289
