rank	sample	platform	primer	sample_name	sample_nr	GS_name	source	barcode	name	workflow	db	Vregion	method	path	file.names	rep	filename	bamfile	project	mapq.filt	sample_ID	group	GS_version	R2	p_value	significant
phylum	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	ONT	PB	PB3	3	NA	GMS	bc39	GP3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GP3_GMS_PB_20240807_bc39_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GP3_GMS_PB_20240807_bc39	23	D6331	0.946515660272785	0.00653812539946114	TRUE
phylum	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	ONT	PB	PB1	1	NA	GMS	bc37	GP1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GP1_GMS_PB_20240807_bc37_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GP1_GMS_PB_20240807_bc37	49	D6331	0.966217351958561	0.00653812539946114	TRUE
phylum	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	ONT	PB	PB2	2	NA	GMS	bc38	GP2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GP2_GMS_PB_20240807_bc38_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GP2_GMS_PB_20240807_bc38	49	D6331	0.963258825320568	0.00653812539946114	TRUE
phylum	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	ONT	PB	PB3	3	NA	GMS	bc39	GP3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GP3_GMS_PB_20240807_bc39_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GP3_GMS_PB_20240807_bc39	49	D6331	0.968598283100178	0.00653812539946114	TRUE
phylum	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	ONT	PB	PB1	1	NA	GMS	bc37	GP1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GP1_GMS_PB_20240807_bc37_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GP1_GMS_PB_20240807_bc37	36	D6331	0.971784994522746	0.00653812539946114	TRUE
phylum	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	ONT	PB	PB2	2	NA	GMS	bc38	GP2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GP2_GMS_PB_20240807_bc38_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GP2_GMS_PB_20240807_bc38	36	D6331	0.972165008763579	0.00653812539946114	TRUE
phylum	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	ONT	PB	PB3	3	NA	GMS	bc39	GP3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GP3_GMS_PB_20240807_bc39_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GP3_GMS_PB_20240807_bc39	36	D6331	0.976520678696364	0.00653812539946114	TRUE
phylum	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	ONT	PB	PB1	1	NA	GMS	bc37	GP1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GP1_GMS_PB_20240807_bc37_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GP1_GMS_PB_20240807_bc37	62	D6331	0.936432818795593	0.00653812539946114	TRUE
phylum	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	ONT	PB	PB2	2	NA	GMS	bc38	GP2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GP2_GMS_PB_20240807_bc38_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GP2_GMS_PB_20240807_bc38	62	D6331	0.924294563963058	0.00653812539946114	TRUE
phylum	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	ONT	PB	PB3	3	NA	GMS	bc39	GP3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GP3_GMS_PB_20240807_bc39_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GP3_GMS_PB_20240807_bc39	62	D6331	0.944671307792666	0.00653812539946114	TRUE
species	GMS_MONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GM1_GMS_MONT_20240807_bc22_pass.fastq_rel-abundance.tsv	PRMT_GM1_GMS_MONT_20240807_bc22_pass.fastq_rel-abundance.tsv	1	PRMT_GM1_GMS_MONT_20240807_bc22	NA	NA	NA	NA	6	D6331	0.14455895340414	0.39882082757383	FALSE
species	GMS_MONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GM2_GMS_MONT_20240807_bc23_pass.fastq_rel-abundance.tsv	PRMT_GM2_GMS_MONT_20240807_bc23_pass.fastq_rel-abundance.tsv	2	PRMT_GM2_GMS_MONT_20240807_bc23	NA	NA	NA	NA	6	D6331	0.136450556271972	0.39882082757383	FALSE
species	GMS_MONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GM3_GMS_MONT_20240807_bc24_pass.fastq_rel-abundance.tsv	PRMT_GM3_GMS_MONT_20240807_bc24_pass.fastq_rel-abundance.tsv	3	PRMT_GM3_GMS_MONT_20240807_bc24	NA	NA	NA	NA	6	D6331	0.134483458468164	0.39882082757383	FALSE
species	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GM1_GMS_MONT_20240807_bc22_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GM1_GMS_MONT_20240807_bc22	21	D6331	0.0906080214036104	0.39882082757383	FALSE
species	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GM2_GMS_MONT_20240807_bc23_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GM2_GMS_MONT_20240807_bc23	21	D6331	0.0915705752172475	0.39882082757383	FALSE
species	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GM3_GMS_MONT_20240807_bc24_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GM3_GMS_MONT_20240807_bc24	21	D6331	0.0826159424113199	0.39882082757383	FALSE
species	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GM1_GMS_MONT_20240807_bc22_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GM1_GMS_MONT_20240807_bc22	47	D6331	0.193666212994159	0.39882082757383	FALSE
species	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GM2_GMS_MONT_20240807_bc23_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GM2_GMS_MONT_20240807_bc23	47	D6331	0.197852274567109	0.39882082757383	FALSE
species	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GM3_GMS_MONT_20240807_bc24_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GM3_GMS_MONT_20240807_bc24	47	D6331	0.190236299745837	0.39882082757383	FALSE
species	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GM1_GMS_MONT_20240807_bc22_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GM1_GMS_MONT_20240807_bc22	34	D6331	0.098166824796	0.39882082757383	FALSE
species	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GM2_GMS_MONT_20240807_bc23_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GM2_GMS_MONT_20240807_bc23	34	D6331	0.102686362737939	0.39882082757383	FALSE
species	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GM3_GMS_MONT_20240807_bc24_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GM3_GMS_MONT_20240807_bc24	34	D6331	0.0945123083338202	0.39882082757383	FALSE
species	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GM1_GMS_MONT_20240807_bc22_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GM1_GMS_MONT_20240807_bc22	60	D6331	0.0432484067039491	0.39882082757383	FALSE
species	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GM2_GMS_MONT_20240807_bc23_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GM2_GMS_MONT_20240807_bc23	60	D6331	0.0441494645614272	0.39882082757383	FALSE
species	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GM3_GMS_MONT_20240807_bc24_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GM3_GMS_MONT_20240807_bc24	60	D6331	0.0449541210092628	0.39882082757383	FALSE
species	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	ONT	ONT	ONT1	1	NA	GMS	bc07	GO1	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GO1_GMS_ONT_20240807_bc07_pass.fastq_rel-abundance.tsv	PRMT_GO1_GMS_ONT_20240807_bc07_pass.fastq_rel-abundance.tsv	1	PRMT_GO1_GMS_ONT_20240807_bc07	NA	NA	NA	NA	7	D6331	0.144158030004645	0.39882082757383	FALSE
species	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	ONT	ONT	ONT2	2	NA	GMS	bc08	GO2	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GO2_GMS_ONT_20240807_bc08_pass.fastq_rel-abundance.tsv	PRMT_GO2_GMS_ONT_20240807_bc08_pass.fastq_rel-abundance.tsv	2	PRMT_GO2_GMS_ONT_20240807_bc08	NA	NA	NA	NA	7	D6331	0.139458171968677	0.39882082757383	FALSE
species	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	ONT	ONT	ONT3	3	NA	GMS	bc09	GO3	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GO3_GMS_ONT_20240807_bc09_pass.fastq_rel-abundance.tsv	PRMT_GO3_GMS_ONT_20240807_bc09_pass.fastq_rel-abundance.tsv	3	PRMT_GO3_GMS_ONT_20240807_bc09	NA	NA	NA	NA	7	D6331	0.158528383267402	0.39882082757383	FALSE
species	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	ONT	ONT	ONT1	1	NA	GMS	bc07	GO1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GO1_GMS_ONT_20240807_bc07_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GO1_GMS_ONT_20240807_bc07	22	D6331	0.0812519878599456	0.39882082757383	FALSE
species	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	ONT	ONT	ONT2	2	NA	GMS	bc08	GO2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GO2_GMS_ONT_20240807_bc08_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GO2_GMS_ONT_20240807_bc08	22	D6331	0.079756962003087	0.39882082757383	FALSE
species	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	ONT	ONT	ONT3	3	NA	GMS	bc09	GO3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GO3_GMS_ONT_20240807_bc09_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GO3_GMS_ONT_20240807_bc09	22	D6331	0.0712415289500011	0.39882082757383	FALSE
species	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	ONT	ONT	ONT1	1	NA	GMS	bc07	GO1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GO1_GMS_ONT_20240807_bc07_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GO1_GMS_ONT_20240807_bc07	48	D6331	0.178420888938128	0.39882082757383	FALSE
species	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	ONT	ONT	ONT2	2	NA	GMS	bc08	GO2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GO2_GMS_ONT_20240807_bc08_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GO2_GMS_ONT_20240807_bc08	48	D6331	0.18116522791326	0.39882082757383	FALSE
species	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	ONT	ONT	ONT3	3	NA	GMS	bc09	GO3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GO3_GMS_ONT_20240807_bc09_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GO3_GMS_ONT_20240807_bc09	48	D6331	0.168876054904208	0.39882082757383	FALSE
species	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	ONT	ONT	ONT1	1	NA	GMS	bc07	GO1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GO1_GMS_ONT_20240807_bc07_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GO1_GMS_ONT_20240807_bc07	35	D6331	0.099224925790763	0.39882082757383	FALSE
species	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	ONT	ONT	ONT2	2	NA	GMS	bc08	GO2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GO2_GMS_ONT_20240807_bc08_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GO2_GMS_ONT_20240807_bc08	35	D6331	0.102251431615705	0.39882082757383	FALSE
species	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	ONT	ONT	ONT3	3	NA	GMS	bc09	GO3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GO3_GMS_ONT_20240807_bc09_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GO3_GMS_ONT_20240807_bc09	35	D6331	0.0909356643818756	0.39882082757383	FALSE
species	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	ONT	ONT	ONT1	1	NA	GMS	bc07	GO1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GO1_GMS_ONT_20240807_bc07_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GO1_GMS_ONT_20240807_bc07	61	D6331	0.0350080266556226	0.39882082757383	FALSE
species	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	ONT	ONT	ONT2	2	NA	GMS	bc08	GO2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GO2_GMS_ONT_20240807_bc08_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GO2_GMS_ONT_20240807_bc08	61	D6331	0.0341796072744569	0.39882082757383	FALSE
species	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	ONT	ONT	ONT3	3	NA	GMS	bc09	GO3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GO3_GMS_ONT_20240807_bc09_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GO3_GMS_ONT_20240807_bc09	61	D6331	0.0306337606297003	0.39882082757383	FALSE
species	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	ONT	PB	PB1	1	NA	GMS	bc37	GP1	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GP1_GMS_PB_20240807_bc37_pass.fastq_rel-abundance.tsv	PRMT_GP1_GMS_PB_20240807_bc37_pass.fastq_rel-abundance.tsv	1	PRMT_GP1_GMS_PB_20240807_bc37	NA	NA	NA	NA	8	D6331	0.172591832510268	0.39882082757383	FALSE
species	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	ONT	PB	PB2	2	NA	GMS	bc38	GP2	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GP2_GMS_PB_20240807_bc38_pass.fastq_rel-abundance.tsv	PRMT_GP2_GMS_PB_20240807_bc38_pass.fastq_rel-abundance.tsv	2	PRMT_GP2_GMS_PB_20240807_bc38	NA	NA	NA	NA	8	D6331	0.175822328622	0.39882082757383	FALSE
species	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	ONT	PB	PB3	3	NA	GMS	bc39	GP3	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GP3_GMS_PB_20240807_bc39_pass.fastq_rel-abundance.tsv	PRMT_GP3_GMS_PB_20240807_bc39_pass.fastq_rel-abundance.tsv	3	PRMT_GP3_GMS_PB_20240807_bc39	NA	NA	NA	NA	8	D6331	0.16350750722058	0.39882082757383	FALSE
species	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	ONT	PB	PB1	1	NA	GMS	bc37	GP1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GP1_GMS_PB_20240807_bc37_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GP1_GMS_PB_20240807_bc37	23	D6331	0.0983336146472436	0.39882082757383	FALSE
species	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	ONT	PB	PB2	2	NA	GMS	bc38	GP2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GP2_GMS_PB_20240807_bc38_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GP2_GMS_PB_20240807_bc38	23	D6331	0.100667929719222	0.39882082757383	FALSE
species	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	ONT	PB	PB3	3	NA	GMS	bc39	GP3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GP3_GMS_PB_20240807_bc39_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GP3_GMS_PB_20240807_bc39	23	D6331	0.0876642020802369	0.39882082757383	FALSE
species	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	ONT	PB	PB1	1	NA	GMS	bc37	GP1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GP1_GMS_PB_20240807_bc37_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GP1_GMS_PB_20240807_bc37	49	D6331	0.22015827064911	0.39882082757383	FALSE
species	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	ONT	PB	PB2	2	NA	GMS	bc38	GP2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GP2_GMS_PB_20240807_bc38_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GP2_GMS_PB_20240807_bc38	49	D6331	0.229247644324286	0.39882082757383	FALSE
species	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	ONT	PB	PB3	3	NA	GMS	bc39	GP3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GP3_GMS_PB_20240807_bc39_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GP3_GMS_PB_20240807_bc39	49	D6331	0.210657224918004	0.39882082757383	FALSE
species	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	ONT	PB	PB1	1	NA	GMS	bc37	GP1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GP1_GMS_PB_20240807_bc37_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GP1_GMS_PB_20240807_bc37	36	D6331	0.11895619592116	0.39882082757383	FALSE
species	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	ONT	PB	PB2	2	NA	GMS	bc38	GP2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GP2_GMS_PB_20240807_bc38_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GP2_GMS_PB_20240807_bc38	36	D6331	0.129666030620363	0.39882082757383	FALSE
species	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	ONT	PB	PB3	3	NA	GMS	bc39	GP3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GP3_GMS_PB_20240807_bc39_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GP3_GMS_PB_20240807_bc39	36	D6331	0.111116551771295	0.39882082757383	FALSE
species	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	ONT	PB	PB1	1	NA	GMS	bc37	GP1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GP1_GMS_PB_20240807_bc37_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GP1_GMS_PB_20240807_bc37	62	D6331	0.0567825874298852	0.39882082757383	FALSE
species	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	ONT	PB	PB2	2	NA	GMS	bc38	GP2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GP2_GMS_PB_20240807_bc38_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GP2_GMS_PB_20240807_bc38	62	D6331	0.0616926937874013	0.39882082757383	FALSE
species	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	ONT	PB	PB3	3	NA	GMS	bc39	GP3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GP3_GMS_PB_20240807_bc39_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GP3_GMS_PB_20240807_bc39	62	D6331	0.0532917093834638	0.39882082757383	FALSE
