superkingdom	phylum	class	order	family	genus	species	Gram.Stain	Zymo_6331_ONT_MONT	Zymo_6331_ONT_ONT	Zymo_6331_ONT_PB	GMS_MONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	GMS_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	GMS_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	GMS_PB_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	GMS_PB_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	GMS_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331
Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	Christensenella minuta	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	1	1	0	1	0	0	3	0	2	1	2	0	1	1	0	3	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	Christensenella sp. Marseille-P3954	positive	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	1	0	4	1	4	6	3	0	0	1	0	4	1	4	6	3	0	0	1	0	4	1	4	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	Christensenella timonensis	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	4	0	0	2	1	0	1	0	0	4	0	0	2	1	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Butyricicoccus	Butyricicoccus faecihominis	positive	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	7	0	2	9	1	3	6	4	0	7	0	2	9	1	3	6	4	0	7	0	2	9	1	3	2.36904127091788	1.68107378017896	0	2.70112821296382	0.333941421356715	0.676179231547124	3.99396558274284	0.325875857798875	1.00621321886174
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Butyricicoccus	Butyricicoccus pullicaecorum	positive	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	1	1	3	1	0	2	6	2	0	1	1	3	1	0	2	6	2	0	1	1	3	1	0	2	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium merdae	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium perfringens	positive	20	20	20	0	0	0	0	0	0	0	0	0	2	0	0	1	3	1	3	0	2	10	4	0	7	7	2	9	2	8	9	4	0	6	6	1	8	1	8	6.76868934547967	3.69836231639372	0	4.38933334606622	3.67335563492387	1.69044807886781	6.98943976979997	0.977627573396626	5.36647050059595
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saudiense	positive	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	0	4	1	5	1	2	5	2	1	0	4	1	5	1	2	5	2	1	0	4	1	5	1	2	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. BNL1100	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	1	0	2	0	1	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sporogenes	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	8	1	10	4	2	12	1	6	0	0	0	1	0	0	0	0	0	1.69217233636992	2.68971804828634	0.338588233921812	3.37641026620478	1.33576568542686	0.676179231547124	3.99396558274284	0.325875857798875	2.01242643772348
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Hungatella	Hungatella effluvii	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	4	1	1	0	1	0	1	1	0	4	1	1	0	1	0	1	1	0	4	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Hungatella	Hungatella hathewayi	positive	0	0	0	0	0	0	0	0	0	20.268761441344	0	0	9	3	1	5	2	3	12	5	8	13	6	1	7	4	4	16	6	10	9	3	1	5	2	3	12	5	8	8.1224272145756	4.3707918284653	0.338588233921812	4.05169231944574	1.66970710678358	4.39516500505631	7.32227023502854	2.607006862391	4.36025728173421
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Hungatella	Hungatella xylanolytica	positive	0	0	0	0	0	0	0	0	0	0	0	0	6	3	1	1	5	1	7	3	1	6	3	1	1	6	1	7	3	1	6	3	1	1	5	1	7	3	1	3.04591020546585	1.34485902414317	0.338588233921812	1.01292307986143	3.00547279221044	0.676179231547124	3.99396558274284	0.977627573396626	3.01863965658522
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Lactonifactor	Lactonifactor longoviformis	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	2	3	0	1	1	0	0	5	0	2	3	0	1	1	0	0	5	0	2	3	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XIII. Incertae Sedis	Aminipila	Aminipila butyrica	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	1	1	0	2	0	1	0	1	2	1	1	0	2	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XIII. Incertae Sedis	Emergencia	Emergencia timonensis	positive	0	0	0	36.0285282502515	11.0151775799139	0	18.0128640267187	14.7230450540809	13.0219584338349	38.0396837763886	0	22.4455898870105	13	3	0	7	4	4	13	2	2	13	3	0	7	4	4	13	2	2	13	3	0	7	4	4	13	2	2	5.07651700910975	1.00864426810738	0	2.70112821296382	1.33576568542686	1.69044807886781	4.65962651319998	0.65175171559775	1.67702203143623
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XIII. Incertae Sedis	Ihubacter	Ihubacter massiliensis	positive	0	0	0	0	0	0	0	0	0	0	0	0	21	5	0	12	10	10	19	1	18	21	5	0	12	10	10	19	1	18	21	5	0	12	10	10	19	1	18	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XIII. Incertae Sedis	unassigned	[Eubacterium] brachy	positive	0	0	0	28.0179168930203	18.0069364622079	0	0	12.0075959148123	12.0202648922652	30.0470222649335	0	31.6270303561689	32	20	1	10	14	15	36	6	32	32	21	1	11	14	16	37	6	33	32	20	1	10	14	15	36	6	32	11.1683374200415	7.73293938882323	0.677176467843624	3.71405129282526	5.00912132035073	6.08561308392412	12.9803881439142	2.28113100459213	12.0745586263409
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XIII. Incertae Sedis	unassigned	[Eubacterium] sulci	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium coprostanoligenes	positive	0	0	0	10.0072570536362	0	0	0	0	0	14.164047786828	0	0	12	4	1	7	5	4	11	2	10	12	4	1	7	5	4	12	2	10	12	4	1	7	5	4	12	2	10	4.0612136072878	1.68107378017896	0.338588233921812	2.70112821296382	2.00364852814029	1.35235846309425	4.65962651319998	0.65175171559775	3.35404406287247
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium oxidoreducens	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	2	3	0	1	2	7	2	8	2	4	5	0	2	1	1	0	1	0	2	3	0	1	1.35373786909593	3.02593280432213	0.677176467843624	2.70112821296382	0.667882842713431	1.35235846309425	1.66415232614285	0	0.670808812574493
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium ramulus	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	3	1	3	0	3	2	6	0	2	3	1	3	0	4	1	4	0	1	3	1	3	0	3	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium uniforme	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	2	1	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium ventriosum	positive	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	3	3	4	0	4	4	4	0	0	3	3	4	0	4	4	4	0	0	3	3	4	0	4	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium xylanophilum	positive	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	4	4	4	10	1	6	7	7	0	4	4	4	10	1	6	7	7	0	4	4	4	10	1	6	2.36904127091788	2.68971804828634	0	1.68820513310239	1.33576568542686	1.69044807886781	3.3283046522857	0.325875857798875	2.01242643772348
Bacteria	Firmicutes	Clostridia	Clostridiales	Hungateiclostridiaceae	Hungateiclostridium	Hungateiclostridium aldrichii	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	1	0	0	1	2	0	4	0	1	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Hungateiclostridiaceae	Hungateiclostridium	Hungateiclostridium cellulolyticum	positive	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	3	1	2	1	2	2	5	4	1	3	1	2	3	2	2	4	4	1	3	1	2	2	2	2	2.0306068036439	1.34485902414317	0.338588233921812	1.68820513310239	0.333941421356715	0.676179231547124	2.66264372182856	0.65175171559775	1.00621321886174
Bacteria	Firmicutes	Clostridia	Clostridiales	Hungateiclostridiaceae	Hungateiclostridium	Hungateiclostridium clariflavum	positive	0	0	0	14.7182724607456	0	0	0	0	0	0	0	17.3416129461507	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Hungateiclostridiaceae	Hungateiclostridium	Hungateiclostridium straminisolvens	positive	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	5	0	0	0	0	0	2	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Hungateiclostridiaceae	Hungateiclostridium	Hungateiclostridium thermocellum	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	3	1	0	0	2	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Hungateiclostridiaceae	Ruminiclostridium	Ruminiclostridium josui	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	2	1	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii	positive	0	0	0	47.0560045967451	26.9919647580815	0	32.4461656833733	12.8465825587158	24.7837277104074	45.7028946665304	14.0178708836978	30.2798014615463	42	28	1	27	11	21	37	10	25	48	33	4	35	13	24	48	14	30	48	31	4	34	12	24	46	14	30	24.7057161110008	14.4572345095391	5.07882350882718	22.2843077569516	9.01641837663131	12.1712261678482	28.9562504748856	8.14689644497188	16.0994115017878
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerocolumna	Anaerocolumna aminovalerica	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	2	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerocolumna	Anaerocolumna cellulosilytica	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	1	2	0	0	2	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	positive	0	0	0	45.7630800563859	31.4490015134582	0	19.0138111238981	22.0139287144601	20.7070525984593	42.1433355109577	0	44.8402006088574	28	19	3	15	11	13	24	9	28	39	26	5	19	21	18	37	9	40	39	26	5	18	20	18	36	9	39	31.8128399237544	21.5177443862907	4.40164704098356	13.1680000381986	21.0383095454731	13.861674246716	33.9487074533141	3.58463443578763	30.5218009721395
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotignum	Anaerotignum aminivorans	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	1	0	1	0	1	2	2	1	0	1	0	1	0	1	2	2	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotignum	Anaerotignum faecicola	positive	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	1	1	1	6	0	4	5	1	0	1	1	1	6	0	4	5	1	0	1	1	1	6	0	4	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotignum	Anaerotignum lactatifermentans	positive	0	0	0	0	0	0	0	0	0	14.0178695748986	0	0	8	5	0	4	7	4	12	1	8	8	5	0	4	7	4	14	2	8	8	5	0	4	7	4	13	1	8	3.72277914001382	2.35350329225055	0	1.35056410648191	2.33758994949701	1.35235846309425	5.32528744365712	1.62937928899438	2.68323525029797
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Bariatricus	Bariatricus massiliensis	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	1	0	2	2	2	0	0	2	0	1	0	2	2	2	0	0	2	0	1	0	2	2.36904127091788	2.01728853621476	0	2.02584615972287	2.33758994949701	0	3.99396558274284	0	1.34161762514899
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia caecimuris	positive	0	0	0	10.9559690874205	0	0	0	0	0	15.016518315776	0	0	13	3	0	7	4	4	12	1	6	13	3	0	7	4	4	12	1	6	13	3	0	7	4	4	12	1	6	4.39964807456179	1.00864426810738	0	2.36348718634335	1.66970710678358	1.35235846309425	4.65962651319998	0.325875857798875	2.01242643772348
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia coccoides	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	21	8	2	12	11	7	20	2	17	2	0	0	0	0	0	2	0	2	11.5067718873154	8.06915414485902	0.677176467843624	8.10338463889147	6.01094558442087	5.07134423660343	18.6385060527999	1.95525514679325	11.0683454074791
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia faecis	positive	0	0	0	80.05554859163	43.357466102656	0	49.0014452605882	32.884915379829	43.0976489028251	107.110623169349	12.0230709218036	71.1110859721788	77	36	7	42	30	37	93	13	68	77	37	7	43	31	37	93	14	68	77	37	7	42	30	37	93	14	68	27.0747573819187	15.1296640216107	2.7087058713745	17.8949744108853	12.3558325901985	14.1997638624896	32.6173855923999	5.86576544037975	23.4783084401073
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia glucerasea	positive	0	0	0	116.637336908904	57.2474694133402	0	63.1078659437236	57.5035612796646	47.3917528263504	123.121425321798	24.9255759724186	100.89163639584	133	69	4	67	63	51	141	21	106	133	69	4	67	68	51	142	21	106	133	69	4	67	63	51	141	21	106	49.4114322220016	27.2333952388992	2.03152940353087	28.6994872627406	25.3795480231104	18.9330184833195	51.2558916451998	8.79864816056963	38.9069111293206
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia hansenii	positive	0	0	0	29.3406345397925	13.8149783133198	0	15.0116028962019	11.9911259742847	10.021128251865	28.0374252415581	0	15.0496945503011	17	5	1	10	7	4	13	1	10	41	28	2	26	22	17	66	9	35	17	5	1	10	7	4	13	1	10	15.2295510273293	10.7588721931454	1.35435293568725	10.1292307986143	9.01641837663131	7.0998819312448	26.293606753057	3.58463443578763	13.0807718452026
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia hominis	positive	0	0	0	0	0	0	0	0	0	15.6075800833632	0	0	1	2	0	0	2	0	1	1	2	1	2	0	0	2	0	1	1	2	1	2	0	0	2	0	1	1	2	8.46086168184959	5.71565085260847	1.69294116960906	6.75282053240956	5.34306274170744	3.38089615773562	12.6475576786857	1.62937928899438	7.71430134460667
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia hydrogenotrophica	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	1	3	3	0	1	0	4	1	0	4	1	1	0	0	0	2	0	0	1	1.69217233636992	1.68107378017896	0	0.675282053240956	0.333941421356715	2.36662731041493	0.66566093045714	0.325875857798875	2.68323525029797
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia luti	positive	0	0	0	44.8494724136024	42.1863917571586	0	27.1850081849268	18.4494327283298	22.8958156606753	66.4301584979288	0	36.2556661004642	63	54	7	39	23	30	86	8	50	75	65	8	49	27	30	100	10	54	64	54	7	39	23	30	86	8	50	26.7363229146447	23.1988181664697	2.7087058713745	18.2326154375058	9.68430121934474	10.818867704754	33.9487074533141	3.9105102935865	18.4472423457986
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia marasmi	positive	0	0	0	0	0	0	0	0	0	0	0	0	5	2	1	1	0	1	3	1	0	5	2	1	1	0	1	3	1	0	5	2	1	1	0	1	3	1	0	5.41495147638374	4.3707918284653	1.01576470176544	4.72697437268669	3.67335563492387	3.38089615773562	8.65359209594282	1.62937928899438	6.03727931317044
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia obeum	positive	0	0	0	17.6659157341875	10.207038229025	0	11.0616674517984	0	0	21.2983795152572	0	17.9693040368126	17	11	2	9	8	8	23	2	18	17	11	2	11	8	8	23	2	18	17	11	2	9	8	8	23	2	18	5.75338594365772	4.3707918284653	1.01576470176544	3.71405129282526	3.67335563492387	3.04280654196206	7.65510070025711	0.65175171559775	6.37268371945769
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia producta	positive	0	0	0	49.7575051177143	37.9203987033419	0	27.3924388786386	20.8101589072574	23.1723218896242	64.8717628650746	0	44.9459169661633	23	13	0	10	11	8	17	4	18	28	16	0	16	15	9	25	7	25	23	13	0	10	11	8	17	4	18	45.6886530819878	29.250683775114	2.37011763745269	29.7124103426021	27.0492551298939	18.2568392517724	66.566093045714	9.45039987616738	42.5963595984803
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia schinkii	positive	0	0	0	46.2750617568847	28.027275225141	0	10.9604075147969	13.7416620655574	19.664379100558	37.8319116194437	0	29.6603163664585	50	26	3	10	13	18	37	6	28	50	28	3	10	13	18	37	6	28	50	26	3	10	13	18	37	6	28	17.9370267655211	10.4226574371096	1.69294116960906	3.71405129282526	4.3412384776373	6.42370269969768	12.3147272134571	1.95525514679325	10.0621321886174
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia sp. N6H1-15	positive	0	0	0	32.0875153546186	24.9376778885908	0	16.2619900896077	25.211713165909	21.0330535963349	35.3730221765246	0	30.6545091815183	27	19	1	11	18	16	33	6	22	27	20	1	12	18	16	34	7	22	27	20	1	12	18	16	34	7	22	13.5373786909593	10.0864426810738	0.338588233921812	5.06461539930717	6.67882842713431	8.79033001011262	15.3102014005142	3.25875857798875	9.72672778233015
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia sp. SC05B48	positive	0	0	0	232.15142762868	108.010992585079	28.087611123811	147.070410035867	105.390044227017	101.530513094905	250.582635011527	62.2124926860899	190.385408413276	242	114	14	152	118	103	231	53	184	244	116	14	154	119	104	233	54	189	244	116	14	154	119	104	233	54	189	107.622160593127	70.6050987675165	8.46470584804531	82.7220515220171	58.4397487374252	39.8945746612803	106.505748873142	27.6994479129044	82.8448883529499
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia sp. YL58	positive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	2	0	0	0	0	0	0	1	1	1	24.7057161110008	16.138308289718	1.35435293568725	14.856205171301	19.3686024386895	8.79033001011262	33.6158769880856	6.19164129817863	20.1242643772348
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia stercoris	positive	0	0	0	21.505958715639	0	0	0	11.06877451324	0	15.5943337607175	0	15.9880857119854	10	3	0	3	7	6	6	0	7	10	3	0	3	7	6	6	0	7	10	3	0	3	7	6	6	0	7	3.38434467273983	1.00864426810738	0	1.35056410648191	2.67153137085372	2.36662731041493	2.32981325659999	0	2.34783084401073
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia wexlerae	positive	0	0	0	187.884396823236	96.5857988050534	15.005616552011	112.272635863074	86.6506512071568	78.1885939655384	197.952628690505	40.0474311785128	149.46098804832	171	84	10	108	91	72	174	35	137	173	85	10	110	93	73	175	36	138	173	84	10	109	91	72	175	35	137	65.3178521838788	33.2852608475435	5.07882350882718	43.8933334606622	36.399614927882	31.1042446511677	61.2408056020569	13.035034311955	49.3044477242253
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio crossotus	positive	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	1	2	2	0	2	3	1	0	3	1	3	3	0	4	2	1	0	2	1	2	2	0	2	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus catus	positive	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	5	1	0	0	1	0	0	1	0	5	1	0	0	1	0	0	1	0	5	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes	positive	0	0	0	16.9847123282296	0	0	0	0	0	0	0	0	13	5	0	2	2	3	2	2	4	13	5	0	2	2	3	2	2	6	13	5	0	2	2	3	2	2	5	5.41495147638374	2.01728853621476	0	1.35056410648191	1.66970710678358	1.35235846309425	2.66264372182856	1.3035034311955	3.01863965658522
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Cuneatibacter	Cuneatibacter caecimuris	positive	0	0	0	21.0565059551841	0	0	0	0	0	21.0654700195351	0	13.0172909671339	19	11	0	7	7	10	20	2	13	19	11	0	7	7	10	20	2	13	19	11	0	7	7	10	20	2	13	6.43025487820569	3.69836231639372	0.338588233921812	3.0387692395843	2.33758994949701	3.71898577350918	6.98943976979997	0.65175171559775	4.69566168802145
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea formicigenerans	positive	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	3	1	7	1	10	4	3	0	0	3	1	7	1	10	4	3	0	0	3	1	7	1	10	1.35373786909593	1.34485902414317	0	0	1.33576568542686	0.338089615773562	2.32981325659999	0.325875857798875	3.35404406287247
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea longicatena	positive	0	0	0	53.0497233341298	27.0205911473734	0	27.0346300016737	13.0082399756024	16.8559164869574	55.0689413614294	0	35.0470686759183	47	23	2	23	13	13	51	6	31	47	24	2	26	13	13	51	6	32	47	23	2	23	13	13	51	6	31	17.9370267655211	9.0777984129664	1.35435293568725	9.45394874537339	4.67517989899401	4.39516500505631	17.3071841918856	1.95525514679325	11.4037498137664
