feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Oribacterium	source	Canis_lupus	-2.0350385859334	0.365485129176711	27	7	9.94354761718753e-06	1.92568703853984e-05
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Oribacterium	source	Homo_sapiens	-2.0350385859334	0.365485129176711	27	7	9.94354761718755e-06	1.92568703853984e-05
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Lactonifactor	source	Homo_sapiens	1.39143486478464	0.251419357116318	27	24	1.08183028760894e-05	2.08774266029795e-05
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Frisingicoccus	source	Canis_lupus	0.286880375842585	0.0519893186686475	27	27	1.12673137806322e-05	2.16679111166003e-05
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Drancourtella	source	Canis_lupus	-1.60741993864129	0.292726073227201	27	20	1.20508700353978e-05	2.30940018099957e-05
Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Sutterellaceae.Parasutterella	source	Homo_sapiens	2.01133368951318	0.399994902044739	27	27	3.8682778881445e-05	7.38733624472039e-05
Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Eubacterium	source	Homo_sapiens	-1.50631348637592	0.310883716869942	27	26	6.15554043157276e-05	0.000117146963230623
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Dorea	source	Homo_sapiens	0.778458042037123	0.16303679160774	27	27	7.36353102873379e-05	0.000139653174682882
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Holdemania	source	Canis_lupus	-1.3445025393157	0.283087922957668	27	16	7.85307795396538e-05	0.000148425871982163
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruthenibacterium	source	Homo_sapiens	-0.322236165806929	0.0679848199142819	27	27	8.0469262934361e-05	0.000151568817170885
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Muricomes	source	Canis_lupus	0.820342852812847	0.173509221923752	27	6	8.29360076305778e-05	0.000155681925586409
Bacteria.Firmicutes.Tissierellia.Tissierellales.Gottschalkiaceae.Gottschalkia	source	Canis_lupus	-2.01482475326001	0.434197031965425	27	7	0.000103634592518117	0.00019387423770396
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Geosporobacter	source	Canis_lupus	-1.01199217166097	0.218839021733559	27	6	0.000107934028644729	0.000200553093765543
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Geosporobacter	source	Homo_sapiens	-1.01199217166097	0.218839021733559	27	6	0.000107934028644728	0.000200553093765543
Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacterales.Family.IV..Incertae.Sedis.Mahella	source	Canis_lupus	-0.974153251593136	0.211786101665741	27	6	0.000114923871535438	0.000212107816592252
Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacterales.Family.IV..Incertae.Sedis.Mahella	source	Homo_sapiens	-0.974153251593137	0.211786101665741	27	6	0.000114923871535437	0.000212107816592252
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Rhizobium	source	Canis_lupus	-0.948208921329536	0.206326949650003	27	6	0.000116111636571862	0.000212871333715079
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Rhizobium	source	Homo_sapiens	-0.948208921329536	0.206326949650003	27	6	0.000116111636571861	0.000212871333715079
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Anaerobacterium	source	Canis_lupus	-1.27868559478512	0.278564074383816	27	15	0.000117714115903325	0.000215092238361556
Bacteria.Firmicutes.Clostridia.Clostridiales.Caldicoprobacteraceae.Caldicoprobacter	source	Canis_lupus	-0.862018883082181	0.188696414410794	27	6	0.000124487907497379	0.000225968148922637
Bacteria.Firmicutes.Clostridia.Clostridiales.Caldicoprobacteraceae.Caldicoprobacter	source	Homo_sapiens	-0.862018883082181	0.188696414410794	27	6	0.00012448790749738	0.000225968148922637
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Turicibacter	source	Canis_lupus	1.10966114087793	0.24462224966718	27	18	0.000135068692171881	0.000244367699653074
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Romboutsia	source	Canis_lupus	1.1059639254009	0.244507423507745	27	24	0.000139607729472386	0.000251751643310861
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerotaenia	source	Canis_lupus	0.361883982251138	0.0802765638814954	27	18	0.000145137362844797	0.000260867809034765
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Tepidibaculum	source	Canis_lupus	-1.71215213335775	0.384543101534636	27	17	0.000167162128995565	0.000299476126865018
Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Sutterellaceae.Parasutterella	source	Canis_lupus	1.76142374394473	0.399994902044739	27	27	0.000189262578437668	0.000337968890067264
Bacteria.Firmicutes.Tissierellia.Tissierellales.Gottschalkiaceae.Gottschalkia	source	Homo_sapiens	-1.90371364214889	0.434197031965425	27	7	0.000198717550753698	0.000353704378364187
Bacteria.Actinobacteria.Actinobacteria.Propionibacteriales.Propionibacteriaceae.Raineyella	source	Canis_lupus	1.12628778347586	0.258887954026111	27	6	0.000216640568008581	0.00038436229807974
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Aurantimonadaceae.Martelella	source	Homo_sapiens	1.20983496624783	0.281811099395379	27	6	0.000250675526507935	0.000443316847522071
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Barnesiellaceae.Coprobacter	source	Canis_lupus	-1.12888676385371	0.28286373114681	27	15	0.00053913424138995	0.00095039689988613
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Mediterraneibacter	source	Homo_sapiens	-0.296625118104008	0.0748506190443016	27	27	0.000578672411756993	0.00101683650628226
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Enterorhabdus	source	Canis_lupus	1.18526989091757	0.30003158325379	27	6	0.000597084414785519	0.00104584849723578
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Mageeibacillus	source	Canis_lupus	1.34672308925956	0.341337406187355	27	10	0.000604745512742703	0.001055904863519
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Aestuariispira	source	Canis_lupus	-1.17086909661388	0.29997552466102	27	15	0.00067266236454774	0.00117077310285208
Bacteria.Proteobacteria.Gammaproteobacteria.Aeromonadales.Succinivibrionaceae.Anaerobiospirillum	source	Canis_lupus	1.88029614740795	0.49177910996396	27	6	0.0008221545533495	0.00142645111779882
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Olegusella	source	Canis_lupus	-0.730433862909593	0.192358722146293	27	5	0.0008780868585035	0.00151394285948879
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Olegusella	source	Homo_sapiens	-0.730433862909593	0.192358722146293	27	5	0.000878086858503496	0.00151394285948879
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.unassigned	source	Canis_lupus	-0.458518079747111	0.122285182946898	27	27	0.000989580387897583	0.00170084129169897
Bacteria.Synergistetes.Synergistia.Synergistales.Synergistaceae.Jonquetella	source	Canis_lupus	-0.79017326154906	0.211137854109593	27	5	0.00100740762912403	0.00172072731682675
Bacteria.Synergistetes.Synergistia.Synergistales.Synergistaceae.Jonquetella	source	Homo_sapiens	-0.79017326154906	0.211137854109593	27	5	0.00100740762912403	0.00172072731682675
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Gellertiella	source	Homo_sapiens	1.33233019187686	0.357844152213783	27	8	0.00105711279555314	0.00180003726796975
Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales.Caulobacteraceae.Brevundimonas	source	Canis_lupus	-0.809991593836673	0.218013626246324	27	5	0.00107818216081919	0.00182461596446324
Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales.Caulobacteraceae.Brevundimonas	source	Homo_sapiens	-0.809991593836674	0.218013626246324	27	5	0.00107818216081917	0.00182461596446324
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Dehalobacter	source	Canis_lupus	-0.78202314294071	0.210687798974669	27	5	0.00108783307940272	0.00182968866566208
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Dehalobacter	source	Homo_sapiens	-0.782023142940709	0.210687798974669	27	5	0.00108783307940272	0.00182968866566208
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Agathobaculum	source	Homo_sapiens	0.19661153263753	0.0534397683817249	27	27	0.00118028901542339	0.00197914316610629
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfobacterales.Desulfobacteraceae.Desulfosalsimonas	source	Canis_lupus	-1.02937918300263	0.281309795673394	27	5	0.0012403586749083	0.00206726445818051
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfobacterales.Desulfobacteraceae.Desulfosalsimonas	source	Homo_sapiens	-1.02937918300263	0.281309795673394	27	5	0.00124035867490829	0.00206726445818051
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Caloramator	source	Canis_lupus	-0.89997418411428	0.247894020525184	27	5	0.00133255569766631	0.00220754708950744
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Caloramator	source	Homo_sapiens	-0.89997418411428	0.247894020525184	27	5	0.00133255569766631	0.00220754708950744
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Anaerofilum	source	Homo_sapiens	-0.818654325502552	0.22999916097088	27	14	0.0015902840195593	0.00262659522750034
Bacteria.Synergistetes.Synergistia.Synergistales.Synergistaceae.Aminiphilus	source	Canis_lupus	-0.859036877726696	0.245914802751101	27	5	0.00187347237803296	0.00307585017288994
Bacteria.Synergistetes.Synergistia.Synergistales.Synergistaceae.Aminiphilus	source	Homo_sapiens	-0.859036877726695	0.245914802751101	27	5	0.00187347237803296	0.00307585017288994
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Azospirillum	source	Canis_lupus	1.45021924027974	0.417448154970134	27	21	0.00196459765813474	0.00321585926182771
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Harryflintia	source	Homo_sapiens	-0.34757942427477	0.101014110104976	27	27	0.00213182093495357	0.00347923297989455
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Holdemania	source	Homo_sapiens	0.972224862812115	0.283087922957668	27	16	0.00216647007658501	0.00352532113053775
Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Pseudomonadaceae.Pseudomonas	source	Homo_sapiens	1.27371822751387	0.379844129500482	27	11	0.00264408829753444	0.00428981877181104
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Faecalitalea	source	Homo_sapiens	-1.39834062825217	0.422037930312329	27	10	0.00291562608464446	0.00471645396045427
Bacteria.Proteobacteria.Alphaproteobacteria.Kiloniellales.Kiloniellaceae.Kiloniella	source	Canis_lupus	-1.22437700079485	0.377936394099863	27	19	0.00348871496776594	0.00562695962542894
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Harryflintia	source	Canis_lupus	-0.318000680442669	0.101014110104976	27	27	0.00435384684027303	0.00700180047412329
Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae.Paenibacillus	source	Canis_lupus	-0.480971222574499	0.156100171817382	27	4	0.00511320584295556	0.00817518376053944
Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae.Paenibacillus	source	Homo_sapiens	-0.480971222574499	0.156100171817382	27	4	0.00511320584295558	0.00817518376053944
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.unassigned	source	Canis_lupus	-0.922358161175056	0.303905243737144	27	14	0.00570944287714475	0.00909270575848935
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ethanoligenens	source	Canis_lupus	-0.606269839746059	0.199973063239459	27	4	0.00575400833074938	0.00909270575848935
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ethanoligenens	source	Homo_sapiens	-0.606269839746059	0.199973063239459	27	4	0.00575400833074938	0.00909270575848935
Bacteria.Proteobacteria.Deltaproteobacteria.Bradymonadales.unassigned.unassigned	source	Canis_lupus	-0.566715231721471	0.186996936362086	27	4	0.0057697351085687	0.00909270575848935
Bacteria.Proteobacteria.Deltaproteobacteria.Bradymonadales.unassigned.unassigned	source	Homo_sapiens	-0.566715231721471	0.186996936362086	27	4	0.00576973510856868	0.00909270575848935
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Acetanaerobacterium	source	Canis_lupus	-0.535061710046899	0.178168474018097	27	4	0.00615986306670905	0.00965220708458682
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Acetanaerobacterium	source	Homo_sapiens	-0.535061710046899	0.178168474018097	27	4	0.00615986306670903	0.00965220708458682
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Enorma	source	Homo_sapiens	-1.58573263710228	0.534062011470986	27	8	0.00667624395708707	0.0104316311829485
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lacrimispora	source	Homo_sapiens	-0.131284529423322	0.0447513364837508	27	27	0.0072614635363028	0.0113138950282338
Bacteria.Tenericutes.Mollicutes.Mycoplasmatales.Mycoplasmataceae.Mycoplasma	source	Canis_lupus	-0.609050340374602	0.208322744046494	27	4	0.00743567556300297	0.0115200607314131
Bacteria.Tenericutes.Mollicutes.Mycoplasmatales.Mycoplasmataceae.Mycoplasma	source	Homo_sapiens	-0.609050340374602	0.208322744046494	27	4	0.00743567556300299	0.0115200607314131
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Bulleidia	source	Canis_lupus	0.646288325386217	0.228929323476251	27	4	0.00940996721373754	0.014537870695381
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Tidjanibacter	source	Canis_lupus	-0.959668355183518	0.342283208608231	27	4	0.00984360217820499	0.0151228525084155
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Tidjanibacter	source	Homo_sapiens	-0.959668355183518	0.342283208608231	27	4	0.00984360217820495	0.0151228525084155
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Youngiibacter	source	Homo_sapiens	-0.70200173020556	0.251092353369428	27	5	0.0100267001873733	0.0153612398413797
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Longicatena	source	Canis_lupus	-0.68023272386754	0.244551950070263	27	4	0.0103634842939982	0.0157892419991663
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Longicatena	source	Homo_sapiens	-0.68023272386754	0.244551950070263	27	4	0.0103634842939982	0.0157892419991663
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Collinsella	source	Canis_lupus	2.12729467263405	0.81227164832691	27	27	0.0150451801330714	0.0228586990972079
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Hydrogenoanaerobacterium	source	Canis_lupus	0.30421671555081	0.119303949171762	27	27	0.0175789803388465	0.026634818695222
Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Pseudomonadaceae.Pseudomonas	source	Canis_lupus	0.954555988740039	0.379844129500482	27	11	0.0190921241854382	0.0288479898406346
Bacteria.Firmicutes.Negativicutes.Selenomonadales.Selenomonadaceae.Anaerovibrio	source	Canis_lupus	0.700704199302538	0.283703382145986	27	7	0.0210152246667178	0.0316667768950542
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnotalea	source	Homo_sapiens	-0.90861443717284	0.369772214894479	27	8	0.0216104103935954	0.032474660427534
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Extibacter	source	Canis_lupus	-0.34354312955582	0.140342201800702	27	3	0.0220604677694076	0.0329708078075385
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Extibacter	source	Homo_sapiens	-0.34354312955582	0.140342201800702	27	3	0.0220604677694075	0.0329708078075385
Bacteria.Proteobacteria.Gammaproteobacteria.Pasteurellales.Pasteurellaceae.Haemophilus	source	Canis_lupus	-0.389613687062829	0.160592903713636	27	3	0.0231459066684032	0.0344060774800587
Bacteria.Proteobacteria.Gammaproteobacteria.Pasteurellales.Pasteurellaceae.Haemophilus	source	Homo_sapiens	-0.389613687062829	0.160592903713636	27	3	0.0231459066684032	0.0344060774800587
Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella	source	Canis_lupus	-0.419125840310528	0.173786194168032	27	3	0.023887717116277	0.0353178613278289
Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella	source	Homo_sapiens	-0.419125840310528	0.173786194168032	27	3	0.023887717116277	0.0353178613278289
Bacteria.Cyanobacteria.Gloeobacteria.Gloeobacterales.Gloeobacteraceae.Gloeobacter	source	Canis_lupus	-0.423187178201889	0.175728493319357	27	3	0.0240741570570531	0.0354031721427251
Bacteria.Cyanobacteria.Gloeobacteria.Gloeobacterales.Gloeobacteraceae.Gloeobacter	source	Homo_sapiens	-0.423187178201889	0.175728493319357	27	3	0.024074157057053	0.0354031721427251
Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Enterobacter	source	Canis_lupus	-0.430082518333475	0.178926100567031	27	3	0.0243127291936495	0.0355638325970936
Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Enterobacter	source	Homo_sapiens	-0.430082518333475	0.178926100567031	27	3	0.0243127291936494	0.0355638325970936
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Adlercreutzia	source	Homo_sapiens	-0.765884632390157	0.319370239862605	27	20	0.0246115565464563	0.0359054538476153
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae.Stella	source	Canis_lupus	0.425741295247347	0.177675015710664	27	3	0.0247156680203957	0.0359619508233271
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.unassigned	source	Homo_sapiens	-0.478928919841562	0.200090359495035	27	22	0.0248575357624606	0.0360729410800879
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Thermincola	source	Canis_lupus	-0.448040620662537	0.187855697552179	27	3	0.025325653222707	0.036559341922543
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Thermincola	source	Homo_sapiens	-0.448040620662537	0.187855697552179	27	3	0.025325653222707	0.036559341922543
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Youngiibacter	source	Canis_lupus	-0.59089061909445	0.251092353369428	27	5	0.0271382186127633	0.0390733514058111
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Muribaculaceae.Duncaniella	source	Canis_lupus	0.517434337306569	0.22107833838905	27	3	0.0279008182195033	0.0400664491402789
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Syntrophococcus	source	Canis_lupus	-0.462323458582708	0.200467123546976	27	12	0.0300441178802955	0.0430319396722983
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Cellulosilyticum	source	Canis_lupus	-0.532736865858097	0.231363648840451	27	3	0.0302800897957684	0.0431452056675456
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Cellulosilyticum	source	Homo_sapiens	-0.532736865858097	0.231363648840451	27	3	0.0302800897957684	0.0431452056675456
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Neglecta	source	Homo_sapiens	-0.470435425672971	0.205648657018728	27	24	0.0312735095629197	0.0444455562263717
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Muribaculaceae.Muribaculum	source	Canis_lupus	0.472621986260127	0.211759364109394	27	3	0.035219336651249	0.0499243174180076
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Tepidibaculum	source	Homo_sapiens	-0.84396714034024	0.384543101534636	27	17	0.0380978884640535	0.0538659091394073
Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales.Fusobacteriaceae.Fusobacterium	source	Homo_sapiens	0.718685205922764	0.335734495900523	27	26	0.0426691881930366	0.060174496169667
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Mailhella	source	Canis_lupus	-0.95984666576631	0.448929788619089	27	13	0.0428971165800751	0.0603412125806683
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Pseudobutyrivibrio	source	Homo_sapiens	0.581044365560158	0.272542918007277	27	18	0.0434486939080783	0.0609611776771507
Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Escherichia	source	Canis_lupus	0.610962605492608	0.309534317875786	27	27	0.0600219314499159	0.0840001585176941
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Niveispirillum	source	Canis_lupus	-0.559176960485446	0.283626454728085	27	12	0.0602978391363869	0.0841721104695756
Bacteria.Firmicutes.Negativicutes.Selenomonadales.Sporomusaceae.Anaerosporomusa	source	Canis_lupus	-0.539772445181476	0.284777215730783	27	5	0.0701430453334563	0.0976675314769645
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Paraeggerthella	source	Canis_lupus	0.227608921037694	0.122967118787358	27	2	0.0765192653753239	0.105991116532731
Bacteria.Cyanobacteria.unassigned.Oscillatoriales.Oscillatoriaceae.Okeania	source	Canis_lupus	-0.23140618757683	0.125100105335458	27	2	0.0766990261455034	0.105991116532731
Bacteria.Cyanobacteria.unassigned.Oscillatoriales.Oscillatoriaceae.Okeania	source	Homo_sapiens	-0.231406187576829	0.125100105335458	27	2	0.0766990261455035	0.105991116532731
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.unassigned	source	Canis_lupus	0.259026989847261	0.141694534792975	27	2	0.079997673861249	0.106579727592003
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Eggerthella	source	Canis_lupus	-0.251938314451734	0.137273725219902	27	2	0.0788849477962127	0.106579727592003
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Eggerthella	source	Homo_sapiens	-0.251938314451734	0.137273725219902	27	2	0.0788849477962127	0.106579727592003
Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Sporosarcina	source	Canis_lupus	0.240428560453348	0.130324032948925	27	2	0.0774357555805053	0.106579727592003
Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Macrococcus	source	Canis_lupus	-0.263711984106977	0.144669260297804	27	2	0.080806811647028	0.106579727592003
Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Macrococcus	source	Homo_sapiens	-0.263711984106977	0.144669260297804	27	2	0.0808068116470281	0.106579727592003
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XII..Incertae.Sedis.Acidaminobacter	source	Canis_lupus	-0.258807053417934	0.141555890780913	27	2	0.079961036307633	0.106579727592003
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XII..Incertae.Sedis.Acidaminobacter	source	Homo_sapiens	-0.258807053417934	0.141555890780913	27	2	0.079961036307633	0.106579727592003
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.unassigned	source	Canis_lupus	-0.261797474323029	0.143448775430899	27	2	0.0804697257282032	0.106579727592003
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.unassigned	source	Homo_sapiens	-0.261797474323029	0.143448775430899	27	2	0.0804697257282034	0.106579727592003
Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Rhabdanaerobium	source	Canis_lupus	-0.261817308147441	0.143461385249343	27	2	0.0804731735032264	0.106579727592003
Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Rhabdanaerobium	source	Homo_sapiens	-0.26181730814744	0.143461385249343	27	2	0.0804731735032265	0.106579727592003
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.unassigned	source	Canis_lupus	-0.248245017631347	0.135011387541273	27	2	0.0783668133039323	0.106579727592003
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.unassigned	source	Homo_sapiens	-0.248245017631347	0.135011387541273	27	2	0.0783668133039321	0.106579727592003
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Amedibacillus	source	Canis_lupus	0.44938632998207	0.246377275909052	27	19	0.0806328636872887	0.106579727592003
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Stappia	source	Canis_lupus	-0.243235828972512	0.131991133617872	27	2	0.0777421508974323	0.106579727592003
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Stappia	source	Homo_sapiens	-0.243235828972512	0.131991133617872	27	2	0.0777421508974323	0.106579727592003
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfobacterales.Desulfobacteraceae.Desulfobotulus	source	Canis_lupus	-0.263141892630155	0.14430514030396	27	2	0.0807055433594324	0.106579727592003
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfobacterales.Desulfobacteraceae.Desulfobotulus	source	Homo_sapiens	-0.263141892630155	0.14430514030396	27	2	0.0807055433594324	0.106579727592003
Bacteria.Firmicutes.Clostridia.Clostridiales.Vallitaleaceae.Petrocella	source	Canis_lupus	-0.280344341445613	0.155530580480603	27	2	0.0840397753138866	0.110314740865484
Bacteria.Firmicutes.Clostridia.Clostridiales.Vallitaleaceae.Petrocella	source	Homo_sapiens	-0.280344341445613	0.155530580480603	27	2	0.0840397753138866	0.110314740865484
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Porphyromonadaceae.Gabonia	source	Canis_lupus	-0.285688805856523	0.159109333699341	27	2	0.0851691197749121	0.11126607096485
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Porphyromonadaceae.Gabonia	source	Homo_sapiens	-0.285688805856523	0.159109333699341	27	2	0.0851691197749121	0.11126607096485
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.Casaltella	source	Canis_lupus	-0.639174758181255	0.360120257637135	27	17	0.0886018261552542	0.115476313709455
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Peptostreptococcus	source	Canis_lupus	-0.304965420804703	0.172318175600048	27	2	0.0894693033133322	0.116056879297954
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Peptostreptococcus	source	Homo_sapiens	-0.304965420804703	0.172318175600048	27	2	0.0894693033133322	0.116056879297954
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Atopobiaceae.Olsenella	source	Canis_lupus	0.312204204699371	0.177385065201674	27	2	0.0911431402569192	0.117673068406821
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Atopobiaceae.unassigned	source	Canis_lupus	0.312204204699371	0.177385065201674	27	2	0.0911431402569192	0.117673068406821
