rank	sample	platform	primer	sample_name	sample_nr	GS_name	source	barcode	name	workflow	db	Vregion	method	path	file.names	rep	filename	bamfile	project	mapq.filt	sample_ID	group	GS_version	R2	p_value	significant
phylum	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FP2_FR_PB_20240807_bc41_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FP2_FR_PB_20240807_bc41	46	D6323	0.15167394318143	1.50299229346554e-06	TRUE
phylum	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FP3_FR_PB_20240807_bc42_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FP3_FR_PB_20240807_bc42	46	D6323	0.151343066266111	1.50299229346554e-06	TRUE
phylum	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FP1_FR_PB_20240807_bc40_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FP1_FR_PB_20240807_bc40	33	D6323	0.151676391796965	1.50299229346554e-06	TRUE
phylum	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FP2_FR_PB_20240807_bc41_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FP2_FR_PB_20240807_bc41	33	D6323	0.151756880518769	1.50299229346554e-06	TRUE
phylum	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FP3_FR_PB_20240807_bc42_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FP3_FR_PB_20240807_bc42	33	D6323	0.15143697711341	1.50299229346554e-06	TRUE
phylum	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FP1_FR_PB_20240807_bc40_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FP1_FR_PB_20240807_bc40	59	D6323	0.15174767392136	1.50299229346554e-06	TRUE
phylum	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FP2_FR_PB_20240807_bc41_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FP2_FR_PB_20240807_bc41	59	D6323	0.151964858081584	1.50299229346554e-06	TRUE
phylum	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FP3_FR_PB_20240807_bc42_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FP3_FR_PB_20240807_bc42	59	D6323	0.151703466310724	1.50299229346554e-06	TRUE
species	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	ONT	MONT	MONT1	1	NA	FR	bc25	FM1	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FM1_FR_MONT_20240807_bc25_pass.fastq_rel-abundance.tsv	PRMT_FM1_FR_MONT_20240807_bc25_pass.fastq_rel-abundance.tsv	1	PRMT_FM1_FR_MONT_20240807_bc25	NA	NA	NA	NA	3	D6323	0.601282437958412	0.00475308786887818	TRUE
species	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	ONT	MONT	MONT2	2	NA	FR	bc26	FM2	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FM2_FR_MONT_20240807_bc26_pass.fastq_rel-abundance.tsv	PRMT_FM2_FR_MONT_20240807_bc26_pass.fastq_rel-abundance.tsv	2	PRMT_FM2_FR_MONT_20240807_bc26	NA	NA	NA	NA	3	D6323	0.596350280690211	0.00475308786887818	TRUE
species	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	ONT	MONT	MONT3	3	NA	FR	bc27	FM3	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FM3_FR_MONT_20240807_bc27_pass.fastq_rel-abundance.tsv	PRMT_FM3_FR_MONT_20240807_bc27_pass.fastq_rel-abundance.tsv	3	PRMT_FM3_FR_MONT_20240807_bc27	NA	NA	NA	NA	3	D6323	0.593522114858828	0.00475308786887818	TRUE
species	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	ONT	MONT	MONT1	1	NA	FR	bc25	FM1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FM1_FR_MONT_20240807_bc25_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FM1_FR_MONT_20240807_bc25	18	D6323	0.52516140198921	0.00475308786887818	TRUE
species	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	ONT	MONT	MONT2	2	NA	FR	bc26	FM2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FM2_FR_MONT_20240807_bc26_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FM2_FR_MONT_20240807_bc26	18	D6323	0.513332940389384	0.00475308786887818	TRUE
species	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	ONT	MONT	MONT3	3	NA	FR	bc27	FM3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FM3_FR_MONT_20240807_bc27_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FM3_FR_MONT_20240807_bc27	18	D6323	0.509911269853366	0.00475308786887818	TRUE
species	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	ONT	MONT	MONT1	1	NA	FR	bc25	FM1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FM1_FR_MONT_20240807_bc25_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FM1_FR_MONT_20240807_bc25	44	D6323	0.6029573898598	0.00475308786887818	TRUE
species	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	ONT	MONT	MONT2	2	NA	FR	bc26	FM2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FM2_FR_MONT_20240807_bc26_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FM2_FR_MONT_20240807_bc26	44	D6323	0.597719176147761	0.00475308786887818	TRUE
species	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	ONT	MONT	MONT3	3	NA	FR	bc27	FM3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FM3_FR_MONT_20240807_bc27_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FM3_FR_MONT_20240807_bc27	44	D6323	0.591921111145923	0.00475308786887818	TRUE
species	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	ONT	MONT	MONT1	1	NA	FR	bc25	FM1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FM1_FR_MONT_20240807_bc25_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FM1_FR_MONT_20240807_bc25	31	D6323	0.592933015427187	0.00475308786887818	TRUE
species	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	ONT	MONT	MONT2	2	NA	FR	bc26	FM2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FM2_FR_MONT_20240807_bc26_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FM2_FR_MONT_20240807_bc26	31	D6323	0.587938181002822	0.00475308786887818	TRUE
species	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	ONT	MONT	MONT3	3	NA	FR	bc27	FM3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FM3_FR_MONT_20240807_bc27_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FM3_FR_MONT_20240807_bc27	31	D6323	0.583558037607205	0.00475308786887818	TRUE
species	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	ONT	MONT	MONT1	1	NA	FR	bc25	FM1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FM1_FR_MONT_20240807_bc25_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FM1_FR_MONT_20240807_bc25	57	D6323	0.653264446092438	0.00475308786887818	TRUE
species	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	ONT	MONT	MONT2	2	NA	FR	bc26	FM2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FM2_FR_MONT_20240807_bc26_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FM2_FR_MONT_20240807_bc26	57	D6323	0.656767506574798	0.00475308786887818	TRUE
species	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	ONT	MONT	MONT3	3	NA	FR	bc27	FM3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FM3_FR_MONT_20240807_bc27_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FM3_FR_MONT_20240807_bc27	57	D6323	0.654742898761467	0.00475308786887818	TRUE
species	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FO1_FR_ONT_20240807_bc10_pass.fastq_rel-abundance.tsv	PRMT_FO1_FR_ONT_20240807_bc10_pass.fastq_rel-abundance.tsv	1	PRMT_FO1_FR_ONT_20240807_bc10	NA	NA	NA	NA	4	D6323	0.630666919535953	0.00475308786887818	TRUE
species	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FO2_FR_ONT_20240807_bc11_pass.fastq_rel-abundance.tsv	PRMT_FO2_FR_ONT_20240807_bc11_pass.fastq_rel-abundance.tsv	2	PRMT_FO2_FR_ONT_20240807_bc11	NA	NA	NA	NA	4	D6323	0.633040255460133	0.00475308786887818	TRUE
species	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FO3_FR_ONT_20240807_bc12_pass.fastq_rel-abundance.tsv	PRMT_FO3_FR_ONT_20240807_bc12_pass.fastq_rel-abundance.tsv	3	PRMT_FO3_FR_ONT_20240807_bc12	NA	NA	NA	NA	4	D6323	0.631560879193017	0.00475308786887818	TRUE
species	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FO1_FR_ONT_20240807_bc10	19	D6323	0.539451429574927	0.00475308786887818	TRUE
species	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FO2_FR_ONT_20240807_bc11	19	D6323	0.537114333116819	0.00475308786887818	TRUE
species	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FO3_FR_ONT_20240807_bc12	19	D6323	0.539553233184071	0.00475308786887818	TRUE
species	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FO1_FR_ONT_20240807_bc10	45	D6323	0.62979081265739	0.00475308786887818	TRUE
species	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FO2_FR_ONT_20240807_bc11	45	D6323	0.631091629857549	0.00475308786887818	TRUE
species	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FO3_FR_ONT_20240807_bc12	45	D6323	0.633001006072995	0.00475308786887818	TRUE
species	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FO1_FR_ONT_20240807_bc10	32	D6323	0.62835670099891	0.00475308786887818	TRUE
species	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FO2_FR_ONT_20240807_bc11	32	D6323	0.629550920190315	0.00475308786887818	TRUE
species	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FO3_FR_ONT_20240807_bc12	32	D6323	0.631398970656853	0.00475308786887818	TRUE
species	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FO1_FR_ONT_20240807_bc10	58	D6323	0.706875746048389	0.00475308786887818	TRUE
species	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FO2_FR_ONT_20240807_bc11	58	D6323	0.710547054465402	0.00475308786887818	TRUE
species	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FO3_FR_ONT_20240807_bc12	58	D6323	0.709378594687468	0.00475308786887818	TRUE
species	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FP1_FR_PB_20240807_bc40_pass.fastq_rel-abundance.tsv	PRMT_FP1_FR_PB_20240807_bc40_pass.fastq_rel-abundance.tsv	1	PRMT_FP1_FR_PB_20240807_bc40	NA	NA	NA	NA	5	D6323	0.58427608798645	0.00475308786887818	TRUE
species	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FP2_FR_PB_20240807_bc41_pass.fastq_rel-abundance.tsv	PRMT_FP2_FR_PB_20240807_bc41_pass.fastq_rel-abundance.tsv	2	PRMT_FP2_FR_PB_20240807_bc41	NA	NA	NA	NA	5	D6323	0.56431833208819	0.00475308786887818	TRUE
species	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FP3_FR_PB_20240807_bc42_pass.fastq_rel-abundance.tsv	PRMT_FP3_FR_PB_20240807_bc42_pass.fastq_rel-abundance.tsv	3	PRMT_FP3_FR_PB_20240807_bc42	NA	NA	NA	NA	5	D6323	0.589272203605507	0.00475308786887818	TRUE
species	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FP1_FR_PB_20240807_bc40_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FP1_FR_PB_20240807_bc40	20	D6323	0.506905292976005	0.00475308786887818	TRUE
species	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FP2_FR_PB_20240807_bc41_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FP2_FR_PB_20240807_bc41	20	D6323	0.485159813031768	0.00475308786887818	TRUE
species	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FP3_FR_PB_20240807_bc42_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FP3_FR_PB_20240807_bc42	20	D6323	0.508952722776129	0.00475308786887818	TRUE
species	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FP1_FR_PB_20240807_bc40_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FP1_FR_PB_20240807_bc40	46	D6323	0.577447735934675	0.00475308786887818	TRUE
species	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FP2_FR_PB_20240807_bc41_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FP2_FR_PB_20240807_bc41	46	D6323	0.556157429743076	0.00475308786887818	TRUE
species	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FP3_FR_PB_20240807_bc42_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FP3_FR_PB_20240807_bc42	46	D6323	0.581163052609873	0.00475308786887818	TRUE
species	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FP1_FR_PB_20240807_bc40_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FP1_FR_PB_20240807_bc40	33	D6323	0.563834112880729	0.00475308786887818	TRUE
species	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FP2_FR_PB_20240807_bc41_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FP2_FR_PB_20240807_bc41	33	D6323	0.540770333106213	0.00475308786887818	TRUE
species	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FP3_FR_PB_20240807_bc42_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FP3_FR_PB_20240807_bc42	33	D6323	0.570965712613014	0.00475308786887818	TRUE
species	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FP1_FR_PB_20240807_bc40_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FP1_FR_PB_20240807_bc40	59	D6323	0.623172122041164	0.00475308786887818	TRUE
species	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FP2_FR_PB_20240807_bc41_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FP2_FR_PB_20240807_bc41	59	D6323	0.611607024627313	0.00475308786887818	TRUE
species	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FP3_FR_PB_20240807_bc42_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FP3_FR_PB_20240807_bc42	59	D6323	0.636745403944904	0.00475308786887818	TRUE
