species	Zymo_6323_WGS_kraken2_ONT	PRMT_FM1_FR_MONT_20240807_bc25_D6323	PRMT_FM2_FR_MONT_20240807_bc26_D6323	PRMT_FM3_FR_MONT_20240807_bc27_D6323	PRMT_FO1_FR_ONT_20240807_bc10_D6323	PRMT_FO2_FR_ONT_20240807_bc11_D6323	PRMT_FO3_FR_ONT_20240807_bc12_D6323	PRMT_FP1_FR_PB_20240807_bc40_D6323	PRMT_FP2_FR_PB_20240807_bc41_D6323	PRMT_FP3_FR_PB_20240807_bc42_D6323
Peptococcus niger	0	69.9914753229057	74.1457456582717	56.685968516635	117.924700863111	147.526839537952	147.933197259781	47.1764805700198	45.3987118169687	45.3062470849806
Peptococcus simiae	0	29.6062673547093	23.9657776044716	25.0117011129506	40.7794326596198	60.7634607623757	53.741450240912	0	18.2602048151224	0
Peptostreptococcus canis	0	0	0	0	10.6686926567717	0	18.8960120575994	0	0	0
Peptostreptococcus stomatis	0	0	0	0	11.2857505368471	0	0	0	0	0
Petrocella atlantisensis	0	0	0	0	0	11.5795903282402	17.9577034136529	0	0	0
Phascolarctobacterium faecium	38502	1684.63114418499	2150.50319527348	1530.04780126909	2920.60027198756	3812.33299043322	4436.04343124374	1073.35423553839	938.89023504203	1067.10934641881
Phascolarctobacterium succinatutens	48177	99.726963206282	59.5000941720118	70.2665305473342	53.2596795491201	82.2609158802056	95.1170901705411	54.1651891723955	21.772638668311	60.7633159038113
Phocaeicola dorei	0	2971.22368110961	3849.70418804121	2352.71146170415	2268.12580922905	3023.28415305023	3089.49263091784	1939.47134001328	2075.35041502735	1850.8193212694
Phocaeicola massiliensis	0	814.863415523871	933.6283761849	626.959985744221	610.512070922914	885.310131519791	870.036009077045	597.157271160314	519.082248825686	483.673192159016
Phocaeicola vulgatus	0	5627.53327973249	6987.41489994276	4260.64091619555	4116.96101187379	5552.55060205531	5511.29076648179	3926.59439604049	3736.92183025881	3290.89347422887
Phocea massiliensis	3150	184.568955480759	265.282068893245	174.159628076673	365.067465719212	468.226557411001	553.296015241724	144.14363729928	94.2679864298382	135.00985314537
Prevotella corporis	0	62.074776380655	48.0440094892035	77.1045887240379	25.0178183838472	54.0321934919863	78.0429654065655	55.106381023702	17.032932720912	64.1397515319388
Proteiniclasticum ruminis	0	0	0	0	0	0	17.89038110591	0	0	0
Proteobacteria bacterium CAG:495	6795	0	0	0	0	0	0	0	0	0
Pseudobutyrivibrio ruminis	0	0	18.8244589931993	11.8716893028389	0	0	0	11.1707462058837	14.6073206969647	12.6479225157851
Pseudobutyrivibrio xylanivorans	0	175.021264130898	237.039421661346	128.830443297925	102.439513400214	120.619331077178	123.581114555314	113.889077722145	137.281275799987	133.151069300462
Pseudoclostridium thermosuccinogenes	0	1463.05743069547	1966.60927737648	1201.00043237751	2003.49031040043	2660.34614538947	2845.64212032825	934.903601319786	874.645801106377	1020.54798310737
Pseudoflavonifractor capillosus	13752	147.450653017868	192.63589278	104.467445617971	232.76019281302	279.208011678431	287.493856801282	91.7349666832911	86.9715139752258	73.8520203527334
Pseudoflavonifractor phocaeensis	0	327.192748917512	413.410409361606	245.745736639274	453.759935103381	705.394003081209	782.237927282204	179.050396230763	172.518760733022	188.154276805981
Pseudoruminoccoccus massiliensis	186111	0	0	0	0	0	0	0	0	0
Pyramidobacter piscolens	0	15.0663398770507	15.9564077018741	15.3863155722557	10.5624014581523	24.7530083210802	20.0457289054551	0	0	11.6475043361232
Raoultibacter timonensis	0	272.27516988176	410.654155303537	261.510950263298	272.107214331248	325.726600537803	312.32687205273	233.467829209713	242.037048042059	210.578649082524
Rhabdanaerobium thermarum	0	0	0	0	0	20.9524067156423	17.6623801079466	0	0	0
Rhizobium lemnae	0	26.0313578369052	32.0296400602693	20.0269014259843	24.0171056453739	39.0232541416143	33.0174857365403	0	0	0
Robinsoniella peoriensis	0	152.743299691558	177.865428759826	111.799579807823	209.059977905966	279.615432619164	335.334888062236	57.8683138513886	106.993267858841	96.0776466604766
Romboutsia ilealis	0	15.6743284586118	20.8806429533654	25.3417199522481	23.519776023531	33.2721142222721	41.3768464552768	16.337343820354	0	0
Romboutsia timonensis	18945	1270.64274904911	1780.35192420809	1119.8679192218	2032.36767427159	2642.51807611214	2810.38107995596	776.365737001713	778.162648115002	835.787303507078
Roseburia faecis	355599	0	0	0	0	0	0	0	0	0
Roseburia hominis	158391	16521.6999333393	20951.1161138372	13562.3617350174	23376.981791669	30957.4391232623	33493.4460264824	10180.7062389187	10113.1098991864	10116.9639363717
Roseburia intestinalis	199179	0	0	0	0	0	0	0	0	0
Roseburia inulinivorans	48150	0	0	0	0	0	0	0	0	0
Ruminiclostridium cellobioparum	0	20.9596088177609	27.2105619375708	20.7116730400044	26.5263642263984	31.0844133984015	48.0956815266071	0	0	14.0019132500104
Ruminiclostridium cellulolyticum	0	31.3199144087905	47.1006412067098	27.4868955417571	46.4077512888095	74.2450958198197	59.1439062096864	22.1086079561265	27.7567464998561	32.3625705759888
Ruminiclostridium hungatei	0	19.4146020644155	28.0319533594678	11.3654523101822	36.1577572840547	35.2389771976797	35.0013063661598	0	0	0
Ruminiclostridium josui	0	197.675371617221	233.564579664812	120.23923258357	316.275165863648	421.350992413483	366.843610490264	108.600745798253	109.211971372422	119.263620927167
Ruminiclostridium papyrosolvens	0	24.6871772585634	24.2351557126298	22.2806848227187	43.1122572339542	38.8347345111896	59.4393057782434	20.8692983500048	18.4914094426908	14.3760699101872
Ruminococcaceae bacterium	131769	0	0	0	0	0	0	0	0	0
Ruminococcaceae bacterium AM07-15	12852	0	0	0	0	0	0	0	0	0
Ruminococcaceae bacterium CPB6	0	95.4428262489366	115.61220113813	66.2042321093524	140.358557985266	197.350088178624	208.381468582027	56.5031019901305	47.4171909424392	31.0364443994553
Ruminococcaceae bacterium D16	11142	0	0	0	0	0	0	0	0	0
Ruminococcaceae bacterium D5	3222	0	0	0	0	0	0	0	0	0
Ruminococcus albus	0	12.2943151378569	24.4462756350307	28.5865212821947	38.308908528141	60.2535988435461	61.2758680563204	0	14.4535251371046	20.2096947287584
Ruminococcus bicirculans	309528	5439.73932478215	7162.43458633365	4620.94331752414	9737.69340746107	13599.7036394802	14363.1050312459	3099.45911239149	3028.29427154477	3182.18502326565
Ruminococcus bromii	948321	12381.496873465	16794.9367624782	9860.57606158471	22589.5206287631	32042.7190875937	33089.6636461628	7228.40593168121	7073.55130131722	7600.18974600227
Ruminococcus callidus	0	189.519737297959	240.266391506838	177.617263376995	388.065157432215	455.844202545018	555.280935537554	124.889546715032	107.982342764831	104.710658292384
Ruminococcus champanellensis	0	4643.8200053709	5989.46144221896	3865.5537959151	7328.07291442312	9958.66302301123	10888.6816087394	2809.61221615371	2636.22214879849	2839.18098586346
Ruminococcus faecis	125694	0	0	0	0	0	0	0	0	0
Ruminococcus flavefaciens	0	202.246688824182	223.490124675581	173.364669138168	486.879214359312	621.927465238526	638.305780487959	128.327291022996	134.320610218721	114.71408730771
Ruminococcus gauvreauii	0	47.3101287012621	42.5397364336994	34.6582223627246	76.2761209691601	76.9123360127242	97.00304346688	17.9225899759444	34.2768602287385	28.5877033385417
Ruminococcus lactaris	20052	0	0	0	0	0	0	0	0	0
Ruminococcus sp. JE7A12	0	39.0101179260072	48.3864080070219	19.7388048939366	67.2498224201747	124.015442492341	129.047100280832	20.1945815155765	31.0300706794974	26.814337151159
Ruthenibacterium lactatiformans	55116	188.019186903719	232.955841935432	181.379946051079	344.164808233235	425.691952290922	439.385805495431	134.91173079024	116.447570293401	124.546477995398
Saccharofermentans acetigenes	0	17.0381779041914	31.7752674339971	13.6108464515156	22.3675958515318	27.644899075395	38.2371234044423	14.6767248703255	0	13.3023388946119
Salimesophilobacter vulgaris	0	16.0781735151867	29.561451021153	28.6691363748628	28.0839020185007	29.4390774638894	35.7349052595428	18.9229893014978	19.0398938115003	15.9767545104565
Salmonella enterica	0	64.5061109910699	178.470588744218	58.1325097815093	25.6375169586659	52.6616194884445	56.0367051217096	45.9957507009066	19.5155953825037	39.3377042069988
Segniliparus rotundus	0	17.4053150526143	0	0	0	0	0	0	0	0
Sporobacter termitidis	0	820.695707451164	1140.82098995627	653.304123106816	1454.85497306935	1938.41009597882	1956.96535591303	500.562827040435	508.501524248322	498.167761519313
Staphylococcus agnetis	0	0	0	0	16.3658987972753	21.9980263471892	14.1822049844702	17.0328857848476	20.0387441541167	0
Staphylococcus aureus	0	109.627952518573	97.0732632749978	112.116023683209	61.0430017868487	92.0722651439	111.172478939141	80.2153916072643	28.3711081810363	74.161600623364
Staphylococcus felis	0	0	0	0	14.6186742626902	0	12.7176185270306	0	0	0
Stappia indica	0	0	0	0	0	33.0155196665811	31.2518471799042	0	0	0
Streptococcus alactolyticus	0	311.947638538582	212.255701699968	279.372964564169	159.096916300825	224.172987217684	291.103722760166	243.498330410978	57.1299476332435	183.602248515881
Streptococcus equinus	0	34.8080207039525	28.0498910680163	29.5694833630996	0	24.808323146471	53.4611627510448	19.145573575546	0	23.5515656614307
Streptococcus gordonii	0	12.5805152089333	0	0	16.3233126287552	0	17.1425048034489	0	0	0
Streptococcus mitis	0	0	0	0	0	0	20.8828194894054	0	0	0
Streptococcus parasanguinis	0	0	0	15.648494255628	14.6343920221303	18.3330054920468	17.9541282253789	0	0	10.9777315368543
Streptococcus salivarius	0	216.74694844206	273.12562015438	168.294086343249	353.610389760085	482.265061001626	535.464285780719	115.32362549092	118.818308856218	121.841927790178
Streptococcus sp. A12	0	29.0695113121625	57.4667265680082	38.5307785042645	41.4691644096251	54.8849508961741	40.6622211099895	33.7852967595835	23.0221142870477	24.5348792928344
Streptococcus sp. LPB0220	0	18.5958087923872	17.1005350302402	0	19.879271915639	17.2220518427908	16.4126766961061	0	0	10.5002610651692
Streptococcus thermophilus	11151	36.5959218477065	70.1646289758811	42.2846332111796	84.7017882670332	126.263443036622	117.448508177087	31.8513611550757	24.4587134432183	31.022144496515
Streptococcus viridans	0	36.1876511843984	51.7668861081075	11.9095192983763	36.8022302693479	41.6701179932706	62.0889131570074	16.3114394555446	15.0515000302849	17.8932369336287
Streptomyces thermospinosisporus	0	0	0	0	20.8050943135612	0	0	0	0	0
Subdoligranulum variabile	19242	1055.32921661955	1385.17496826699	926.730131157058	2381.15818289682	3729.66767269453	3031.9995089594	601.74022371663	537.724378272331	549.866375082888
Sutterella massiliensis	0	0	25.1471141794628	0	0	0	0	0	0	0
Sutterella wadsworthensis	38565	142.171262032328	185.169583469874	121.162753627197	65.0463282774305	111.066175196484	114.060405271685	127.24564345473	114.256299918046	102.222739981361
Syntrophococcus sucromutans	0	0	0	0	16.4115793220537	17.1018706247963	13.9771202318097	0	0	0
Tepidibaculum saccharolyticum	0	27.6370469482187	26.6600659025412	19.8292920348463	21.7669614429893	44.2249703106787	47.5145955527506	10.0824843639071	13.6469198431606	0
Terrisporobacter mayombei	0	189.025963629685	247.866045181807	140.961535157149	311.149820146056	457.901033899343	503.801905792487	145.744217768981	132.433199541069	148.730031795197
Terrisporobacter petrolearius	0	0	0	0	25.7789312583758	24.7997583778636	26.7260141636416	0	0	0
Thermincola potens	0	0	0	0	28.4603634018206	28.5195160541168	47.2034404343474	0	0	0
Thermoclostridium caenicola	0	18.9371800954387	29.6159367065906	13.3154750320087	30.3466323368465	37.4095707621346	50.3459446239016	15.0315922233668	0	0
Thermoclostridium stercorarium	0	0	0	0	0	0	15.2442633644647	0	0	0
Tidjanibacter massiliensis	7560	11.0132667771522	18.016500013285	0	0	0	11.0058543179735	0	13.0251838454033	0
Turicibacter sanguinis	4950	17.2303630747164	21.4546410940619	14.9802644405981	23.9157504939807	37.2699220787669	39.9721249612943	24.0818446875293	14.8297256747703	15.4001192123899
Turicibacter sp. H121	0	46.0655628368909	48.3293877789718	30.0910658637034	80.2900999658503	101.853727800569	87.22985743017	52.152834842802	68.3321687401959	43.8258614160815
Tyzzerella nexilis	58032	1359.45721162019	1737.03837324235	1147.77967438739	1972.67375378853	2704.40910157986	3016.96677427095	824.513455024742	767.151623047907	821.163595510092
uncultured Alistipes sp.	25272	0	0	0	0	0	0	0	0	0
uncultured bacterium	36036	0	0	0	0	0	0	0	0	0
uncultured Bacteroides sp.	168984	0	0	0	0	0	0	0	0	0
uncultured Blautia sp.	199332	0	0	0	0	0	0	0	0	0
uncultured Clostridiales bacterium	994464	0	0	0	0	0	0	0	0	0
uncultured Clostridium sp.	289827	0	0	0	0	0	0	0	0	0
uncultured Collinsella sp.	102150	0	0	0	0	0	0	0	0	0
uncultured Coriobacteriaceae bacterium	14832	0	0	0	0	0	0	0	0	0
uncultured Desulfovibrio sp.	8307	0	0	0	0	0	0	0	0	0
uncultured Dialister sp.	31923	0	0	0	0	0	0	0	0	0
uncultured Dorea sp.	10458	0	0	0	0	0	0	0	0	0
uncultured Eggerthella sp.	8064	0	0	0	0	0	0	0	0	0
uncultured Erysipelotrichaceae bacterium	53154	0	0	0	0	0	0	0	0	0
uncultured Eubacterium sp.	197604	0	0	0	0	0	0	0	0	0
uncultured Faecalibacterium sp.	550080	0	0	0	0	0	0	0	0	0
uncultured Flavonifractor sp.	16263	0	0	0	0	0	0	0	0	0
uncultured Lachnobacterium sp.	200295	0	0	0	0	0	0	0	0	0
uncultured Lachnospiraceae bacterium	190647	0	0	0	0	0	0	0	0	0
uncultured Marvinbryantia sp.	36045	0	0	0	0	0	0	0	0	0
uncultured Mollicutes bacterium	4554	0	0	0	0	0	0	0	0	0
uncultured Odoribacter sp.	2682	0	0	0	0	0	0	0	0	0
uncultured Oscillibacter sp.	98856	0	0	0	0	0	0	0	0	0
uncultured Rhodospirillaceae bacterium	10854	0	0	0	0	0	0	0	0	0
uncultured Roseburia sp.	151470	0	0	0	0	0	0	0	0	0
uncultured Ruminococcaceae bacterium	252882	0	0	0	0	0	0	0	0	0
uncultured Ruminococcus sp.	524754	0	0	0	0	0	0	0	0	0
uncultured Solobacterium sp.	30681	0	0	0	0	0	0	0	0	0
uncultured Sutterella sp.	41013	0	0	0	0	0	0	0	0	0
uncultured Tenericutes bacterium	3969	0	0	0	0	0	0	0	0	0
unknown_Acetobacter	45999	0	0	0	0	0	0	0	0	0
unknown_Acinetobacter	17838	0	0	0	0	0	0	0	0	0
unknown_Actinomyces	4275	0	0	0	0	0	0	0	0	0
unknown_Anaeromassilibacillus	52317	0	0	0	0	0	0	0	0	0
unknown_Bacteroides	108558	0	0	0	0	0	0	0	0	0
unknown_Blautia	297684	0	0	0	0	0	0	0	0	0
unknown_Butyricicoccus	6174	0	0	0	0	0	0	0	0	0
unknown_Candidatus Stoquefichus	3213	0	0	0	0	0	0	0	0	0
unknown_Catabacter	6885	0	0	0	0	0	0	0	0	0
unknown_Clostridium	1124100	0	0	0	0	0	0	0	0	0
unknown_Collinsella	105993	0	0	0	0	0	0	0	0	0
unknown_Cryptobacterium	3420	0	0	0	0	0	0	0	0	0
unknown_Dorea	32085	0	0	0	0	0	0	0	0	0
unknown_Eggerthella	18774	0	0	0	0	0	0	0	0	0
unknown_Eubacterium	150570	0	0	0	0	0	0	0	0	0
unknown_Flavonifractor	5643	0	0	0	0	0	0	0	0	0
unknown_Lachnoclostridium	91998	0	0	0	0	0	0	0	0	0
unknown_Lachnotalea	6300	0	0	0	0	0	0	0	0	0
unknown_Mordavella	5382	0	0	0	0	0	0	0	0	0
unknown_Mycoplasma	5220	0	0	0	0	0	0	0	0	0
unknown_Oscillibacter	213750	0	0	0	0	0	0	0	0	0
unknown_Pseudoflavonifractor	11034	0	0	0	0	0	0	0	0	0
unknown_Roseburia	130878	0	0	0	0	0	0	0	0	0
unknown_Ruminococcus	884286	0	0	0	0	0	0	0	0	0
unknown_Staphylococcus	2295	0	0	0	0	0	0	0	0	0
unknown_Subdoligranulum	775584	0	0	0	0	0	0	0	0	0
Vallitalea guaymasensis	0	78.5831450416316	104.699826321215	62.9152944899542	113.896735552514	154.894657234269	190.265558270843	49.758790138155	42.9725302309161	59.4197999283945
Vallitalea pronyensis	0	30.5290973276787	42.4190566521654	20.1481318942249	45.6718891854995	43.478110895606	41.5992659532704	14.0239750313247	18.5242059376845	0
Vampirovibrio chlorellavorus	0	747.840073868285	1001.23750680231	629.793524196042	1285.45880035419	1722.63393202883	1766.47334749602	452.536954029674	425.857305105358	467.016453945351
Veillonella rogosae	0	524.980466358513	438.400331556345	438.242166939808	265.208211678173	483.4085024222	535.660009626532	384.639813775508	113.218736587797	364.215752372627
Victivallales bacterium CCUG 44730	8964	111.245625318933	104.050539311424	82.7794718746056	94.4711524740252	130.886227417486	150.473920394498	44.0851048189616	57.1104214759989	40.7019561572296
Victivallis vadensis	0	12.9039274416913	22.0649607815714	14.3510000414121	23.6129502821391	23.2055832767486	31.6225160918758	0	0	12.4137812840657
Youngiibacter fragilis	0	0	27.7371169339345	0	57.7163372281514	55.3742137594696	55.2088098174369	0	0	0
